ID_Trem,Ciclo,Degradacao_Atual,Velocidade_Desgaste,Vibracao_Posicao,RUL_Alvo,Grupo
11,1201,11.0,0.0,0.0,1514,Treino
11,1202,11.0,0.0,0.0,1513,Treino
11,1203,11.0,0.0,0.0,1512,Treino
11,1204,11.0,0.0,0.0,1511,Treino
11,1205,11.0,0.0,0.0,1510,Treino
11,1206,11.0,0.0,0.0,1509,Treino
11,1207,11.0,0.0,0.0,1508,Treino
11,1208,11.0,0.0,0.0,1507,Treino
11,1209,11.0,0.0,0.0,1506,Treino
11,1210,11.0,0.0,0.0,1505,Treino
11,1211,11.0,0.0,0.0,1504,Treino
11,1212,11.0,0.0,0.0,1503,Treino
11,1213,11.0,0.0,0.0,1502,Treino
11,1214,11.0,0.0,0.0,1501,Treino
11,1215,11.0,0.0,0.0,1500,Treino
11,1216,11.0,0.0,0.0,1499,Treino
11,1217,11.0,0.0,0.0,1498,Treino
11,1218,11.0,0.0,0.0,1497,Treino
11,1219,11.0,0.0,0.0,1496,Treino
11,1220,11.0,0.0,0.0,1495,Treino
11,1221,11.0,0.0,0.0,1494,Treino
11,1222,11.0,0.0,0.0,1493,Treino
11,1223,11.0,0.0,0.0,1492,Treino
11,1224,11.0,0.0,0.0,1491,Treino
11,1225,11.0,0.0,0.0,1490,Treino
11,1226,11.0,0.0,0.0,1489,Treino
11,1227,11.0,0.0,0.0,1488,Treino
11,1228,11.0,0.0,0.0,1487,Treino
11,1229,11.0,0.0,0.0,1486,Treino
11,1230,11.0,0.0,0.0,1485,Treino
11,1231,11.0,0.0,0.0,1484,Treino
11,1232,11.0,0.0,0.0,1483,Treino
11,1233,11.0,0.0,0.0,1482,Treino
11,1234,11.0,0.0,0.0,1481,Treino
11,1235,11.0,0.0,0.0,1480,Treino
11,1236,11.0,0.0,0.0,1479,Treino
11,1237,11.0,0.0,0.0,1478,Treino
11,1238,11.0,0.0,0.0,1477,Treino
11,1239,11.0,0.0,0.0,1476,Treino
11,1240,11.0,0.0,0.0,1475,Treino
11,1241,11.0,0.0,0.0,1474,Treino
11,1242,11.0,0.0,0.0,1473,Treino
11,1243,11.0,0.0,0.0,1472,Treino
11,1244,11.0,0.0,0.0,1471,Treino
11,1245,11.0,0.0,0.0,1470,Treino
11,1246,11.0,0.0,0.0,1469,Treino
11,1247,11.0,0.0,0.0,1468,Treino
11,1248,11.0,0.0,0.0,1467,Treino
11,1249,11.0,0.0,0.0,1466,Treino
11,1250,11.0,0.0,2.213594362117856,1465,Treino
11,1251,11.0,0.0,2.9514591494904736,1464,Treino
11,1252,11.0,0.0,3.3813212407775137,1463,Treino
11,1253,11.0,0.0,3.6147844564602223,1462,Treino
11,1254,11.0,0.0,3.68932393686306,1461,Treino
11,1255,11.0,0.0,3.614784456460189,1460,Treino
11,1256,11.0,0.0,3.3813212407774484,1459,Treino
11,1257,11.0,0.0,2.951459149490371,1458,Treino
11,1258,11.0,0.0,2.213594362117691,1457,Treino
11,1259,11.0,0.0,0.0,1456,Treino
11,1260,11.0,0.0,0.0,1455,Treino
11,1261,11.0,0.0,0.0,1454,Treino
11,1262,11.0,0.0,0.0,1453,Treino
11,1263,11.0,0.0,0.0,1452,Treino
11,1264,11.0,0.0,0.0,1451,Treino
11,1265,11.0,0.0,0.0,1450,Treino
11,1266,11.0,0.0,0.0,1449,Treino
11,1267,11.0,0.0,0.0,1448,Treino
11,1268,11.0,0.0,0.0,1447,Treino
11,1269,11.0,0.0,0.0,1446,Treino
11,1270,11.0,0.0,0.0,1445,Treino
11,1271,11.0,0.0,0.0,1444,Treino
11,1272,11.0,0.0,0.0,1443,Treino
11,1273,11.0,0.0,0.0,1442,Treino
11,1274,11.0,0.0,0.0,1441,Treino
11,1275,11.0,0.0,0.0,1440,Treino
11,1276,18.0,7.0,0.0,1439,Treino
11,1277,18.0,7.0,0.0,1438,Treino
11,1278,18.0,7.0,0.0,1437,Treino
11,1279,18.0,7.0,0.0,1436,Treino
11,1280,18.0,7.0,0.0,1435,Treino
11,1281,18.0,7.0,0.0,1434,Treino
11,1282,18.0,7.0,0.0,1433,Treino
11,1283,18.0,7.0,0.0,1432,Treino
11,1284,18.0,7.0,0.0,1431,Treino
11,1285,18.0,7.0,0.0,1430,Treino
11,1286,18.0,0.0,0.0,1429,Treino
11,1287,18.0,0.0,0.0,1428,Treino
11,1288,18.0,0.0,0.0,1427,Treino
11,1289,18.0,0.0,0.0,1426,Treino
11,1290,18.0,0.0,0.0,1425,Treino
11,1291,18.0,0.0,0.0,1424,Treino
11,1292,18.0,0.0,0.0,1423,Treino
11,1293,18.0,0.0,0.0,1422,Treino
11,1294,18.0,0.0,0.0,1421,Treino
11,1295,18.0,0.0,0.0,1420,Treino
11,1296,18.0,0.0,0.0,1419,Treino
11,1297,18.0,0.0,0.0,1418,Treino
11,1298,18.0,0.0,0.0,1417,Treino
11,1299,18.0,0.0,0.0,1416,Treino
11,1300,18.0,0.0,0.0,1415,Treino
11,1301,18.0,0.0,0.0,1414,Treino
11,1302,18.0,0.0,0.0,1413,Treino
11,1303,18.0,0.0,0.0,1412,Treino
11,1304,18.0,0.0,0.0,1411,Treino
11,1305,18.0,0.0,0.0,1410,Treino
11,1306,18.0,0.0,0.0,1409,Treino
11,1307,18.0,0.0,0.0,1408,Treino
11,1308,18.0,0.0,0.0,1407,Treino
11,1309,18.0,0.0,0.0,1406,Treino
11,1310,18.0,0.0,0.0,1405,Treino
11,1311,18.0,0.0,0.0,1404,Treino
11,1312,18.0,0.0,0.0,1403,Treino
11,1313,18.0,0.0,0.0,1402,Treino
11,1314,18.0,0.0,0.0,1401,Treino
11,1315,18.0,0.0,0.0,1400,Treino
11,1316,18.0,0.0,0.0,1399,Treino
11,1317,18.0,0.0,0.0,1398,Treino
11,1318,18.0,0.0,0.0,1397,Treino
11,1319,18.0,0.0,0.0,1396,Treino
11,1320,18.0,0.0,0.0,1395,Treino
11,1321,18.0,0.0,0.0,1394,Treino
11,1322,18.0,0.0,0.0,1393,Treino
11,1323,18.0,0.0,0.0,1392,Treino
11,1324,18.0,0.0,0.0,1391,Treino
11,1325,18.0,0.0,0.0,1390,Treino
11,1326,18.0,0.0,0.0,1389,Treino
11,1327,18.0,0.0,0.0,1388,Treino
11,1328,18.0,0.0,0.0,1387,Treino
11,1329,18.0,0.0,0.0,1386,Treino
11,1330,18.0,0.0,0.0,1385,Treino
11,1331,18.0,0.0,0.0,1384,Treino
11,1332,18.0,0.0,0.0,1383,Treino
11,1333,18.0,0.0,0.0,1382,Treino
11,1334,18.0,0.0,0.0,1381,Treino
11,1335,18.0,0.0,0.0,1380,Treino
11,1336,18.0,0.0,0.0,1379,Treino
11,1337,18.0,0.0,0.0,1378,Treino
11,1338,18.0,0.0,0.0,1377,Treino
11,1339,18.0,0.0,0.0,1376,Treino
11,1340,18.0,0.0,0.0,1375,Treino
11,1341,18.0,0.0,0.0,1374,Treino
11,1342,18.0,0.0,0.0,1373,Treino
11,1343,18.0,0.0,0.0,1372,Treino
11,1344,18.0,0.0,0.0,1371,Treino
11,1345,18.0,0.0,0.0,1370,Treino
11,1346,18.0,0.0,0.0,1369,Treino
11,1347,18.0,0.0,0.0,1368,Treino
11,1348,18.0,0.0,0.0,1367,Treino
11,1349,18.0,0.0,0.0,1366,Treino
11,1350,18.0,0.0,0.0,1365,Treino
11,1351,18.0,0.0,0.0,1364,Treino
11,1352,18.0,0.0,0.0,1363,Treino
11,1353,18.0,0.0,0.0,1362,Treino
11,1354,18.0,0.0,0.0,1361,Treino
11,1355,18.0,0.0,0.0,1360,Treino
11,1356,18.0,0.0,0.0,1359,Treino
11,1357,18.0,0.0,0.0,1358,Treino
11,1358,18.0,0.0,0.0,1357,Treino
11,1359,18.0,0.0,0.0,1356,Treino
11,1360,18.0,0.0,0.0,1355,Treino
11,1361,18.0,0.0,0.0,1354,Treino
11,1362,18.0,0.0,0.0,1353,Treino
11,1363,18.0,0.0,0.0,1352,Treino
11,1364,18.0,0.0,0.0,1351,Treino
11,1365,18.0,0.0,0.0,1350,Treino
11,1366,18.0,0.0,0.0,1349,Treino
11,1367,18.0,0.0,0.0,1348,Treino
11,1368,18.0,0.0,0.0,1347,Treino
11,1369,18.0,0.0,0.0,1346,Treino
11,1370,18.0,0.0,0.0,1345,Treino
11,1371,18.0,0.0,0.0,1344,Treino
11,1372,18.0,0.0,2.8460498941513563,1343,Treino
11,1373,18.0,0.0,3.7947331922018903,1342,Treino
11,1374,18.0,0.0,4.347413023856665,1341,Treino
11,1375,18.0,0.0,4.647580015448721,1340,Treino
11,1376,18.0,0.0,4.743416490252371,1339,Treino
11,1377,18.0,0.0,4.647580015448677,1338,Treino
11,1378,18.0,0.0,4.34741302385657,1337,Treino
11,1379,18.0,0.0,3.794733192201729,1336,Treino
11,1380,18.0,0.0,2.84604989415107,1335,Treino
11,1381,18.0,0.0,0.0,1334,Treino
11,1382,18.0,0.0,0.0,1333,Treino
11,1383,18.0,0.0,0.0,1332,Treino
11,1384,18.0,0.0,0.0,1331,Treino
11,1385,18.0,0.0,0.0,1330,Treino
11,1386,18.0,0.0,0.0,1329,Treino
11,1387,18.0,0.0,0.0,1328,Treino
11,1388,18.0,0.0,0.0,1327,Treino
11,1389,18.0,0.0,0.0,1326,Treino
11,1390,18.0,0.0,0.0,1325,Treino
11,1391,18.0,0.0,0.0,1324,Treino
11,1392,18.0,0.0,0.0,1323,Treino
11,1393,18.0,0.0,0.0,1322,Treino
11,1394,18.0,0.0,0.0,1321,Treino
11,1395,18.0,0.0,0.0,1320,Treino
11,1396,18.0,0.0,0.0,1319,Treino
11,1397,18.0,0.0,0.0,1318,Treino
11,1398,27.0,9.0,0.0,1317,Treino
11,1399,27.0,9.0,0.0,1316,Treino
11,1400,27.0,9.0,0.0,1315,Treino
11,1401,27.0,9.0,0.0,1314,Treino
11,1402,27.0,9.0,0.0,1313,Treino
11,1403,27.0,9.0,0.0,1312,Treino
11,1404,27.0,9.0,0.0,1311,Treino
11,1405,27.0,9.0,0.0,1310,Treino
11,1406,27.0,9.0,0.0,1309,Treino
11,1407,27.0,9.0,0.0,1308,Treino
11,1408,27.0,0.0,0.0,1307,Treino
11,1409,27.0,0.0,0.0,1306,Treino
11,1410,27.0,0.0,0.0,1305,Treino
11,1411,27.0,0.0,0.0,1304,Treino
11,1412,27.0,0.0,0.0,1303,Treino
11,1413,27.0,0.0,0.0,1302,Treino
11,1414,27.0,0.0,0.0,1301,Treino
11,1415,27.0,0.0,0.0,1300,Treino
11,1416,27.0,0.0,0.0,1299,Treino
11,1417,27.0,0.0,0.0,1298,Treino
11,1418,27.0,0.0,0.0,1297,Treino
11,1419,27.0,0.0,0.0,1296,Treino
11,1420,27.0,0.0,0.0,1295,Treino
11,1421,27.0,0.0,0.0,1294,Treino
11,1422,27.0,0.0,0.0,1293,Treino
11,1423,27.0,0.0,0.0,1292,Treino
11,1424,27.0,0.0,0.0,1291,Treino
11,1425,27.0,0.0,0.0,1290,Treino
11,1426,27.0,0.0,0.0,1289,Treino
11,1427,27.0,0.0,0.0,1288,Treino
11,1428,27.0,0.0,0.0,1287,Treino
11,1429,27.0,0.0,0.0,1286,Treino
11,1430,27.0,0.0,0.0,1285,Treino
11,1431,27.0,0.0,0.0,1284,Treino
11,1432,27.0,0.0,0.0,1283,Treino
11,1433,27.0,0.0,0.0,1282,Treino
11,1434,27.0,0.0,0.0,1281,Treino
11,1435,27.0,0.0,0.0,1280,Treino
11,1436,27.0,0.0,0.0,1279,Treino
11,1437,27.0,0.0,0.0,1278,Treino
11,1438,27.0,0.0,0.0,1277,Treino
11,1439,27.0,0.0,0.0,1276,Treino
11,1440,27.0,0.0,0.0,1275,Treino
11,1441,27.0,0.0,0.0,1274,Treino
11,1442,27.0,0.0,0.0,1273,Treino
11,1443,27.0,0.0,0.0,1272,Treino
11,1444,27.0,0.0,0.0,1271,Treino
11,1445,27.0,0.0,0.0,1270,Treino
11,1446,27.0,0.0,0.0,1269,Treino
11,1447,27.0,0.0,0.0,1268,Treino
11,1448,27.0,0.0,0.0,1267,Treino
11,1449,27.0,0.0,0.0,1266,Treino
11,1450,27.0,0.0,0.0,1265,Treino
11,1451,27.0,0.0,0.0,1264,Treino
11,1452,27.0,0.0,0.0,1263,Treino
11,1453,27.0,0.0,0.0,1262,Treino
11,1454,27.0,0.0,0.0,1261,Treino
11,1455,27.0,0.0,0.0,1260,Treino
11,1456,27.0,0.0,0.0,1259,Treino
11,1457,27.0,0.0,0.0,1258,Treino
11,1458,27.0,0.0,0.0,1257,Treino
11,1459,27.0,0.0,0.0,1256,Treino
11,1460,27.0,0.0,0.0,1255,Treino
11,1461,27.0,0.0,0.0,1254,Treino
11,1462,27.0,0.0,0.0,1253,Treino
11,1463,27.0,0.0,0.0,1252,Treino
11,1464,27.0,0.0,0.0,1251,Treino
11,1465,27.0,0.0,0.0,1250,Treino
11,1466,27.0,0.0,0.0,1249,Treino
11,1467,27.0,0.0,0.0,1248,Treino
11,1468,27.0,0.0,0.0,1247,Treino
11,1469,27.0,0.0,0.0,1246,Treino
11,1470,27.0,0.0,0.0,1245,Treino
11,1471,27.0,0.0,0.0,1244,Treino
11,1472,27.0,0.0,0.0,1243,Treino
11,1473,27.0,0.0,0.0,1242,Treino
11,1474,27.0,0.0,0.0,1241,Treino
11,1475,27.0,0.0,0.0,1240,Treino
11,1476,27.0,0.0,0.0,1239,Treino
11,1477,27.0,0.0,0.0,1238,Treino
11,1478,27.0,0.0,0.0,1237,Treino
11,1479,27.0,0.0,0.0,1236,Treino
11,1480,27.0,0.0,0.0,1235,Treino
11,1481,27.0,0.0,0.0,1234,Treino
11,1482,27.0,0.0,0.0,1233,Treino
11,1483,27.0,0.0,0.0,1232,Treino
11,1484,27.0,0.0,0.0,1231,Treino
11,1485,27.0,0.0,0.0,1230,Treino
11,1486,27.0,0.0,0.0,1229,Treino
11,1487,27.0,0.0,0.0,1228,Treino
11,1488,27.0,0.0,0.0,1227,Treino
11,1489,27.0,0.0,0.0,1226,Treino
11,1490,27.0,0.0,0.0,1225,Treino
11,1491,27.0,0.0,0.0,1224,Treino
11,1492,27.0,0.0,0.0,1223,Treino
11,1493,27.0,0.0,0.0,1222,Treino
11,1494,27.0,0.0,0.0,1221,Treino
11,1495,27.0,0.0,0.0,1220,Treino
11,1496,27.0,0.0,0.0,1219,Treino
11,1497,27.0,0.0,0.0,1218,Treino
11,1498,27.0,0.0,0.0,1217,Treino
11,1499,27.0,0.0,2.8460498941509993,1216,Treino
11,1500,27.0,0.0,3.7947331922016225,1215,Treino
11,1501,27.0,0.0,4.34741302385643,1214,Treino
11,1502,27.0,0.0,4.6475800154485025,1213,Treino
11,1503,27.0,0.0,4.743416490252157,1212,Treino
11,1504,27.0,0.0,4.647580015448458,1211,Treino
11,1505,27.0,0.0,4.347413023856336,1210,Treino
11,1506,27.0,0.0,3.794733192201461,1209,Treino
11,1507,27.0,0.0,2.846049894150713,1208,Treino
11,1508,27.0,0.0,0.0,1207,Treino
11,1509,27.0,0.0,0.0,1206,Treino
11,1510,27.0,0.0,0.0,1205,Treino
11,1511,27.0,0.0,0.0,1204,Treino
11,1512,27.0,0.0,0.0,1203,Treino
11,1513,27.0,0.0,0.0,1202,Treino
11,1514,27.0,0.0,0.0,1201,Treino
11,1515,27.0,0.0,0.0,1200,Treino
11,1516,27.0,0.0,0.0,1199,Treino
11,1517,27.0,0.0,0.0,1198,Treino
11,1518,27.0,0.0,0.0,1197,Treino
11,1519,27.0,0.0,0.0,1196,Treino
11,1520,27.0,0.0,0.0,1195,Treino
11,1521,27.0,0.0,0.0,1194,Treino
11,1522,27.0,0.0,0.0,1193,Treino
11,1523,27.0,0.0,0.0,1192,Treino
11,1524,27.0,0.0,0.0,1191,Treino
11,1525,36.0,9.0,0.0,1190,Treino
11,1526,36.0,9.0,0.0,1189,Treino
11,1527,36.0,9.0,0.0,1188,Treino
11,1528,36.0,9.0,0.0,1187,Treino
11,1529,36.0,9.0,0.0,1186,Treino
11,1530,36.0,9.0,0.0,1185,Treino
11,1531,36.0,9.0,0.0,1184,Treino
11,1532,36.0,9.0,0.0,1183,Treino
11,1533,36.0,9.0,0.0,1182,Treino
11,1534,36.0,9.0,0.0,1181,Treino
11,1535,36.0,0.0,0.0,1180,Treino
11,1536,36.0,0.0,0.0,1179,Treino
11,1537,36.0,0.0,0.0,1178,Treino
11,1538,36.0,0.0,0.0,1177,Treino
11,1539,36.0,0.0,0.0,1176,Treino
11,1540,36.0,0.0,0.0,1175,Treino
11,1541,36.0,0.0,0.0,1174,Treino
11,1542,36.0,0.0,0.0,1173,Treino
11,1543,36.0,0.0,0.0,1172,Treino
11,1544,36.0,0.0,0.0,1171,Treino
11,1545,36.0,0.0,0.0,1170,Treino
11,1546,36.0,0.0,0.0,1169,Treino
11,1547,36.0,0.0,0.0,1168,Treino
11,1548,36.0,0.0,0.0,1167,Treino
11,1549,36.0,0.0,0.0,1166,Treino
11,1550,36.0,0.0,0.0,1165,Treino
11,1551,36.0,0.0,0.0,1164,Treino
11,1552,36.0,0.0,0.0,1163,Treino
11,1553,36.0,0.0,0.0,1162,Treino
11,1554,36.0,0.0,0.0,1161,Treino
11,1555,36.0,0.0,0.0,1160,Treino
11,1556,36.0,0.0,0.0,1159,Treino
11,1557,36.0,0.0,0.0,1158,Treino
11,1558,36.0,0.0,0.0,1157,Treino
11,1559,36.0,0.0,0.0,1156,Treino
11,1560,36.0,0.0,0.0,1155,Treino
11,1561,36.0,0.0,0.0,1154,Treino
11,1562,36.0,0.0,0.0,1153,Treino
11,1563,36.0,0.0,0.0,1152,Treino
11,1564,36.0,0.0,0.0,1151,Treino
11,1565,36.0,0.0,1.5811388300825937,1150,Treino
11,1566,36.0,0.0,2.108185106777692,1149,Treino
11,1567,36.0,0.0,2.4152294576971434,1148,Treino
11,1568,36.0,0.0,2.5819888974705605,1147,Treino
11,1569,36.0,0.0,2.635231383472597,1146,Treino
11,1570,36.0,0.0,2.581988897470511,1145,Treino
11,1571,36.0,0.0,2.415229457697038,1144,Treino
11,1572,36.0,0.0,2.1081851067775115,1143,Treino
11,1573,36.0,0.0,1.5811388300822724,1142,Treino
11,1574,36.0,0.0,0.0,1141,Treino
11,1575,36.0,0.0,0.0,1140,Treino
11,1576,36.0,0.0,0.0,1139,Treino
11,1577,36.0,0.0,0.0,1138,Treino
11,1578,36.0,0.0,0.0,1137,Treino
11,1579,36.0,0.0,0.0,1136,Treino
11,1580,36.0,0.0,0.31622776600709523,1135,Treino
11,1581,36.0,0.0,0.31622776600709523,1134,Treino
11,1582,36.0,0.0,0.4216370213485026,1133,Treino
11,1583,36.0,0.0,0.48304589153331506,1132,Treino
11,1584,36.0,0.0,0.48304589153331506,1131,Treino
11,1585,36.0,0.0,0.48304589153331506,1130,Treino
11,1586,36.0,0.0,0.48304589153331506,1129,Treino
11,1587,36.0,0.0,0.48304589153331506,1128,Treino
11,1588,36.0,0.0,0.48304589153331506,1127,Treino
11,1589,36.0,0.0,0.48304589153331506,1126,Treino
11,1590,36.0,0.0,0.48304589153331506,1125,Treino
11,1591,36.0,0.0,0.5163977794884178,1124,Treino
11,1592,40.0,4.0,0.5163977794884178,1123,Treino
11,1593,40.0,4.0,0.5163977794884178,1122,Treino
11,1594,40.0,4.0,0.5163977794884178,1121,Treino
11,1595,40.0,4.0,0.5270462766889631,1120,Treino
11,1596,40.0,4.0,0.5270462766889631,1119,Treino
11,1597,40.0,4.0,0.6749485577060798,1118,Treino
11,1598,40.0,4.0,0.6324555320289202,1117,Treino
11,1599,40.0,4.0,0.6324555320289202,1116,Treino
11,1600,40.0,4.0,0.6749485577060798,1115,Treino
11,1601,40.0,4.0,0.6992058987757689,1114,Treino
11,1602,40.0,0.0,0.70710678118225,1113,Treino
11,1603,40.0,0.0,0.6992058987757411,1112,Treino
11,1604,40.0,0.0,0.6992058987757411,1111,Treino
11,1605,40.0,0.0,0.6749485577060244,1110,Treino
11,1606,40.0,0.0,0.6749485577060244,1109,Treino
11,1607,40.0,0.0,0.31622776600712066,1108,Treino
11,1608,40.0,0.0,0.31622776600712066,1107,Treino
11,1609,40.0,0.0,0.31622776600712066,1106,Treino
11,1610,40.0,0.0,0.42163702134851455,1105,Treino
11,1611,40.0,0.0,0.42163702134851455,1104,Treino
11,1612,40.0,0.0,0.42163702134851455,1103,Treino
11,1613,40.0,0.0,0.4830458915333193,1102,Treino
11,1614,40.0,0.0,0.4830458915333193,1101,Treino
11,1615,40.0,0.0,0.516397779488418,1100,Treino
11,1616,40.0,0.0,0.516397779488418,1099,Treino
11,1617,40.0,0.0,0.5270462766889632,1098,Treino
11,1618,40.0,0.0,0.516397779488418,1097,Treino
11,1619,40.0,0.0,0.5270462766889632,1096,Treino
11,1620,40.0,0.0,0.5270462766889632,1095,Treino
11,1621,40.0,0.0,0.5163977794884557,1094,Treino
11,1622,40.0,0.0,0.5163977794884557,1093,Treino
11,1623,40.0,0.0,0.5270462766889632,1092,Treino
11,1624,40.0,0.0,0.5270462766889632,1091,Treino
11,1625,40.0,0.0,0.516397779488418,1090,Treino
11,1626,40.0,0.0,0.516397779488418,1089,Treino
11,1627,40.0,0.0,0.4830458915333193,1088,Treino
11,1628,40.0,0.0,0.516397779488418,1087,Treino
11,1629,40.0,0.0,0.516397779488418,1086,Treino
11,1630,40.0,0.0,0.4830458915333193,1085,Treino
11,1631,40.0,0.0,0.4216370213485146,1084,Treino
11,1632,40.0,0.0,0.4216370213485146,1083,Treino
11,1633,40.0,0.0,0.4830458915333193,1082,Treino
11,1634,40.0,0.0,0.516397779488418,1081,Treino
11,1635,40.0,0.0,0.516397779488418,1080,Treino
11,1636,40.0,0.0,0.516397779488418,1079,Treino
11,1637,40.0,0.0,0.5270462766889632,1078,Treino
11,1638,40.0,0.0,0.5270462766889632,1077,Treino
11,1639,40.0,0.0,0.516397779488418,1076,Treino
11,1640,40.0,0.0,0.516397779488418,1075,Treino
11,1641,40.0,0.0,0.516397779488418,1074,Treino
11,1642,40.0,0.0,0.5270462766889632,1073,Treino
11,1643,40.0,0.0,0.516397779488418,1072,Treino
11,1644,40.0,0.0,0.4830458915333193,1071,Treino
11,1645,40.0,0.0,0.4830458915333193,1070,Treino
11,1646,40.0,0.0,0.4830458915333193,1069,Treino
11,1647,40.0,0.0,0.4216370213485146,1068,Treino
11,1648,40.0,0.0,0.31622776600712066,1067,Treino
11,1649,40.0,0.0,0.31622776600712066,1066,Treino
11,1650,40.0,0.0,4.473378042498169,1065,Treino
11,1651,40.0,0.0,5.9637795622122125,1064,Treino
11,1652,40.0,0.0,6.762642481554566,1063,Treino
11,1653,40.0,0.0,7.229568912920024,1062,Treino
11,1654,40.0,0.0,7.378647873725723,1061,Treino
11,1655,40.0,0.0,7.229568912919985,1060,Treino
11,1656,40.0,0.0,6.762642481554489,1059,Treino
11,1657,40.0,0.0,5.902918298980282,1058,Treino
11,1658,40.0,0.0,4.427188724234769,1057,Treino
11,1659,55.0,15.0,0.0,1056,Treino
11,1660,55.0,15.0,0.316227766002896,1055,Treino
11,1661,55.0,15.0,0.316227766002896,1054,Treino
11,1662,55.0,15.0,0.4216370213453532,1053,Treino
11,1663,55.0,15.0,0.4216370213453532,1052,Treino
11,1664,55.0,15.0,0.4216370213453532,1051,Treino
11,1665,55.0,15.0,0.4216370213453532,1050,Treino
11,1666,55.0,15.0,0.4216370213453532,1049,Treino
11,1667,55.0,15.0,0.4216370213453532,1048,Treino
11,1668,55.0,15.0,0.4216370213453532,1047,Treino
11,1669,55.0,0.0,0.4216370213453532,1046,Treino
11,1670,55.0,0.0,0.3162277660028959,1045,Treino
11,1671,55.0,0.0,0.3162277660028959,1044,Treino
11,1672,55.0,0.0,0.3162277660028959,1043,Treino
11,1673,55.0,0.0,0.3162277660028959,1042,Treino
11,1674,55.0,0.0,0.3162277660028959,1041,Treino
11,1675,55.0,0.0,0.3162277660028959,1040,Treino
11,1676,55.0,0.0,0.3162277660028959,1039,Treino
11,1677,55.0,0.0,0.3162277660028959,1038,Treino
11,1678,55.0,0.0,0.3162277660028959,1037,Treino
11,1679,55.0,0.0,0.3162277660028959,1036,Treino
11,1680,55.0,0.0,0.3162277660028959,1035,Treino
11,1681,55.0,0.0,0.3162277660028959,1034,Treino
11,1682,55.0,0.0,0.0,1033,Treino
11,1683,55.0,0.0,0.0,1032,Treino
11,1684,55.0,0.0,0.0,1031,Treino
11,1685,55.0,0.0,0.0,1030,Treino
11,1686,55.0,0.0,0.0,1029,Treino
11,1687,55.0,0.0,0.0,1028,Treino
11,1688,55.0,0.0,0.0,1027,Treino
11,1689,55.0,0.0,0.0,1026,Treino
11,1690,55.0,0.0,0.3162277660028959,1025,Treino
11,1691,55.0,0.0,0.3162277660028959,1024,Treino
11,1692,55.0,0.0,0.3162277660028959,1023,Treino
11,1693,55.0,0.0,0.3162277660028959,1022,Treino
11,1694,55.0,0.0,0.3162277660028959,1021,Treino
11,1695,55.0,0.0,0.3162277660028959,1020,Treino
11,1696,55.0,0.0,0.3162277660028959,1019,Treino
11,1697,55.0,0.0,0.3162277660028959,1018,Treino
11,1698,55.0,0.0,0.4216370213453532,1017,Treino
11,1699,55.0,0.0,0.4216370213453532,1016,Treino
11,1700,55.0,0.0,0.3162277660028959,1015,Treino
11,1701,55.0,0.0,0.3162277660028959,1014,Treino
11,1702,55.0,0.0,0.3162277660028959,1013,Treino
11,1703,55.0,0.0,0.4216370213453532,1012,Treino
11,1704,55.0,0.0,0.483045891530566,1011,Treino
11,1705,55.0,0.0,0.483045891530566,1010,Treino
11,1706,55.0,0.0,0.483045891530566,1009,Treino
11,1707,55.0,0.0,1.7511900715392898,1008,Treino
11,1708,55.0,0.0,2.2509257354825434,1007,Treino
11,1709,55.0,0.0,2.5841396591067984,1006,Treino
11,1710,55.0,0.0,2.7808871486135542,1005,Treino
11,1711,55.0,0.0,2.8693785622193326,1004,Treino
11,1712,55.0,0.0,2.8596814119352865,1003,Treino
11,1713,55.0,0.0,2.5905812303615092,1002,Treino
11,1714,55.0,0.0,2.108185106776558,1001,Treino
11,1715,55.0,0.0,1.5811388300809912,1000,Treino
11,1716,55.0,0.0,0.0,999,Treino
11,1717,55.0,0.0,0.0,998,Treino
11,1718,55.0,0.0,0.0,997,Treino
11,1719,55.0,0.0,0.0,996,Treino
11,1720,55.0,0.0,0.0,995,Treino
11,1721,55.0,0.0,0.0,994,Treino
11,1722,55.0,0.0,0.0,993,Treino
11,1723,55.0,0.0,0.0,992,Treino
11,1724,55.0,0.0,0.0,991,Treino
11,1725,55.0,0.0,0.0,990,Treino
11,1726,55.0,0.0,0.0,989,Treino
11,1727,55.0,0.0,0.0,988,Treino
11,1728,55.0,0.0,0.0,987,Treino
11,1729,55.0,0.0,0.0,986,Treino
11,1730,55.0,0.0,0.0,985,Treino
11,1731,55.0,0.0,0.0,984,Treino
11,1732,55.0,0.0,0.0,983,Treino
11,1733,60.0,5.0,0.0,982,Treino
11,1734,60.0,5.0,0.0,981,Treino
11,1735,60.0,5.0,0.0,980,Treino
11,1736,60.0,5.0,0.0,979,Treino
11,1737,60.0,5.0,0.0,978,Treino
11,1738,60.0,5.0,0.0,977,Treino
11,1739,60.0,5.0,0.0,976,Treino
11,1740,60.0,5.0,0.0,975,Treino
11,1741,60.0,5.0,0.0,974,Treino
11,1742,60.0,5.0,0.0,973,Treino
11,1743,60.0,0.0,0.0,972,Treino
11,1744,60.0,0.0,0.0,971,Treino
11,1745,60.0,0.0,0.0,970,Treino
11,1746,60.0,0.0,0.0,969,Treino
11,1747,60.0,0.0,0.0,968,Treino
11,1748,60.0,0.0,0.0,967,Treino
11,1749,60.0,0.0,0.0,966,Treino
11,1750,60.0,0.0,0.0,965,Treino
