ID_Trem,Ciclo,Grupo,RUL_Alvo,Distancia_Ref_Atual,Inclinacao_Mecanica,Vibracao_Max,Vibracao_Media,Vibracao_Tendencia,Vibracao_Std,Vibracao_Kurtosis,Vibracao_Energia
10,905,Treino,60.0,168.0,9.0,30.0,26.04,-9.0,4.512838827801664,-2.0203699226305614,34902.0
10,910,Treino,55.0,168.0,9.0,30.0,25.14,-9.0,4.531116905152994,-2.0565662795080004,32607.0
10,915,Treino,50.0,168.0,9.0,30.0,24.24,-9.0,4.363858992465554,-1.7081763445626468,30312.0
10,920,Treino,45.0,169.0,10.0,30.0,23.3,-10.0,4.016547405574153,-0.763126558215113,27935.0
10,925,Treino,40.0,168.0,9.0,30.0,22.4,-9.0,3.356382892705923,1.6985319132177708,25640.0
10,930,Treino,35.0,168.0,9.0,30.0,21.46,-9.0,2.196565036411095,12.638904048825175,23263.0
10,935,Treino,30.0,169.0,1.0,21.0,20.88,-1.0,0.3282607226593159,3.973746776273342,21804.0
10,940,Treino,25.0,169.0,1.0,21.0,20.84,-1.0,0.37032803990902047,1.7259530141843946,21722.0
10,945,Treino,20.0,168.0,0.0,21.0,20.82,0.0,0.3880879344916036,0.9888715908435728,21681.0
10,950,Treino,15.0,169.0,1.0,21.0,20.76,-1.0,0.43141911058689986,-0.44297079134003114,21558.0
10,955,Treino,10.0,168.0,0.0,21.0,20.76,0.0,0.43141911058689986,-0.44297079134003114,21558.0
10,960,Treino,5.0,168.0,0.0,21.0,20.76,0.0,0.43141911058689986,-0.44297079134003114,21558.0
10,965,Treino,0.0,168.0,0.0,21.0,20.76,0.0,0.43141911058689986,-0.4429707913400316,21558.0
11,50,Treino,1538.0,11.0,11.0,188.0,177.28,-11.0,1.5654431464917404,47.537869484612756,1571530.0
11,55,Treino,1533.0,11.0,0.0,178.0,177.06,0.0,0.23989793748209542,13.124339821940385,1567515.0
11,60,Treino,1528.0,11.0,0.0,178.0,177.06,0.0,0.23989793748209545,13.124339821940385,1567515.0
11,65,Treino,1523.0,11.0,0.0,178.0,177.04,0.0,0.19794866372215744,22.3307291666675,1567160.0
11,70,Treino,1518.0,11.0,0.0,178.0,177.04,0.0,0.19794866372215744,22.3307291666675,1567160.0
11,75,Treino,1513.0,11.0,0.0,178.0,177.04,0.0,0.19794866372215744,22.3307291666675,1567160.0
11,80,Treino,1508.0,11.0,0.0,178.0,177.02,0.0,0.14142135623730948,49.99999999999781,1566805.0
11,85,Treino,1503.0,11.0,0.0,177.0,177.0,0.0,0.0,0.0,1566450.0
11,90,Treino,1498.0,11.0,0.0,177.0,177.0,0.0,0.0,0.0,1566450.0
11,95,Treino,1493.0,11.0,0.0,177.0,177.0,0.0,0.0,0.0,1566450.0
11,100,Treino,1488.0,11.0,0.0,177.0,177.0,0.0,0.0,0.0,1566450.0
11,105,Treino,1483.0,11.0,0.0,177.0,177.0,0.0,0.0,0.0,1566450.0
11,110,Treino,1478.0,11.0,0.0,177.0,177.0,0.0,0.0,0.0,1566450.0
11,115,Treino,1473.0,11.0,0.0,177.0,177.0,0.0,0.0,0.0,1566450.0
11,120,Treino,1468.0,11.0,0.0,177.0,177.0,0.0,0.0,0.0,1566450.0
11,125,Treino,1463.0,18.0,7.0,177.0,176.86,-7.0,0.9899494936611666,50.000000000000426,1564021.0
11,130,Treino,1458.0,18.0,7.0,177.0,176.16,-7.0,2.2978250586152114,3.973746776273356,1551876.0
11,135,Treino,1453.0,18.0,7.0,177.0,175.46,-7.0,2.9291637031753623,-0.06075484798887576,1539731.0
11,140,Treino,1448.0,18.0,7.0,177.0,174.76,-7.0,3.2984845004941277,-1.4253656914893709,1527586.0
11,145,Treino,1443.0,18.0,7.0,177.0,174.06,-7.0,3.48998567332303,-1.968696502812423,1515441.0
11,150,Treino,1438.0,18.0,7.0,177.0,173.36,-7.0,3.532704346531136,-2.078005660120023,1503296.0
11,155,Treino,1433.0,18.0,7.0,177.0,172.66,-7.0,3.432200460346105,-1.8142903587038963,1491151.0
11,160,Treino,1428.0,18.0,7.0,177.0,171.96,-7.0,3.1749015732775083,-1.021350472813249,1479006.0
11,165,Treino,1423.0,18.0,7.0,177.0,171.26,-7.0,2.716615541441221,0.9888715908435923,1466861.0
11,170,Treino,1418.0,18.0,7.0,177.0,170.56,-7.0,1.9183326093250892,8.534487742830704,1454716.0
11,175,Treino,1413.0,18.0,0.0,170.0,170.0,0.0,0.0,0.0,1445000.0
11,180,Treino,1408.0,18.0,0.0,170.0,170.0,0.0,0.0,0.0,1445000.0
11,185,Treino,1403.0,18.0,0.0,170.0,170.0,0.0,0.0,0.0,1445000.0
11,190,Treino,1398.0,18.0,0.0,170.0,170.0,0.0,0.0,0.0,1445000.0
11,195,Treino,1393.0,18.0,0.0,170.0,170.0,0.0,0.0,0.0,1445000.0
11,200,Treino,1388.0,18.0,0.0,170.0,170.0,0.0,0.0,0.0,1445000.0
11,205,Treino,1383.0,18.0,0.0,170.0,170.0,0.0,0.0,0.0,1445000.0
11,210,Treino,1378.0,18.0,0.0,170.0,170.0,0.0,0.0,0.0,1445000.0
11,215,Treino,1373.0,18.0,0.0,170.0,170.0,0.0,0.0,0.0,1445000.0
11,220,Treino,1368.0,18.0,0.0,170.0,170.0,0.0,0.0,0.0,1445000.0
11,225,Treino,1363.0,18.0,0.0,170.0,170.0,0.0,0.0,0.0,1445000.0
11,230,Treino,1358.0,18.0,0.0,170.0,170.0,0.0,0.0,0.0,1445000.0
11,235,Treino,1353.0,18.0,0.0,170.0,170.0,0.0,0.0,0.0,1445000.0
11,240,Treino,1348.0,18.0,0.0,170.0,170.0,0.0,0.0,0.0,1445000.0
11,245,Treino,1343.0,18.0,0.0,170.0,170.0,0.0,0.0,0.0,1445000.0
11,250,Treino,1338.0,27.0,9.0,170.0,169.28,-9.0,2.4664276405608274,8.53448774283072,1433084.0
11,255,Treino,1333.0,27.0,9.0,170.0,168.38,-9.0,3.492791410424432,0.9888715908435586,1418189.0
11,260,Treino,1328.0,27.0,9.0,170.0,167.48,-9.0,4.082016308499655,-1.0213504728132499,1403294.0
11,265,Treino,1323.0,27.0,9.0,170.0,166.58,-9.0,4.412829163302131,-1.8142903587038908,1388399.0
11,270,Treino,1318.0,27.0,9.0,170.0,165.68,-9.0,4.542048445540035,-2.0780056601200214,1373504.0
11,275,Treino,1313.0,27.0,9.0,170.0,164.78,-9.0,4.487124437129611,-1.9686965028124241,1358609.0
11,280,Treino,1308.0,27.0,9.0,170.0,163.88,-9.0,4.240908643492453,-1.4253656914893573,1343714.0
11,285,Treino,1303.0,27.0,9.0,170.0,162.98,-9.0,3.766067618368324,-0.06075484798887398,1328819.0
11,290,Treino,1298.0,27.0,9.0,170.0,162.08,-9.0,2.9543465039338406,3.973746776273331,1313924.0
11,295,Treino,1293.0,27.0,9.0,170.0,161.18,-9.0,1.2727922061357828,49.99999999999986,1299029.0
11,300,Treino,1288.0,27.0,0.0,161.0,161.0,0.0,0.0,0.0,1296050.0
11,305,Treino,1283.0,27.0,0.0,161.0,161.0,0.0,0.0,0.0,1296050.0
11,310,Treino,1278.0,27.0,0.0,161.0,161.0,0.0,0.0,0.0,1296050.0
11,315,Treino,1273.0,27.0,0.0,161.0,161.0,0.0,0.0,0.0,1296050.0
11,320,Treino,1268.0,27.0,0.0,161.0,161.0,0.0,0.0,0.0,1296050.0
11,325,Treino,1263.0,27.0,0.0,161.0,161.0,0.0,0.0,0.0,1296050.0
11,330,Treino,1258.0,27.0,0.0,161.0,161.0,0.0,0.0,0.0,1296050.0
11,335,Treino,1253.0,27.0,0.0,161.0,161.0,0.0,0.0,0.0,1296050.0
11,340,Treino,1248.0,27.0,0.0,161.0,161.0,0.0,0.0,0.0,1296050.0
11,345,Treino,1243.0,27.0,0.0,161.0,161.0,0.0,0.0,0.0,1296050.0
11,350,Treino,1238.0,27.0,0.0,161.0,161.0,0.0,0.0,0.0,1296050.0
11,355,Treino,1233.0,27.0,0.0,161.0,161.0,0.0,0.0,0.0,1296050.0
11,360,Treino,1228.0,27.0,0.0,161.0,161.0,0.0,0.0,0.0,1296050.0
11,365,Treino,1223.0,27.0,0.0,161.0,161.0,0.0,0.0,0.0,1296050.0
11,370,Treino,1218.0,27.0,0.0,161.0,161.0,0.0,0.0,0.0,1296050.0
11,375,Treino,1213.0,36.0,9.0,161.0,160.64,-9.0,1.7815379734994166,22.330729166666508,1290416.0
11,380,Treino,1208.0,36.0,9.0,161.0,159.74,-9.0,3.154588494784791,2.684314695695228,1276331.0
11,385,Treino,1203.0,36.0,9.0,161.0,158.84,-9.0,3.8827719952820994,-0.44297079134004713,1262246.0
11,390,Treino,1198.0,36.0,9.0,161.0,157.94,-9.0,4.306663086285659,-1.5796260477111561,1248161.0
11,395,Treino,1193.0,36.0,9.0,161.0,157.04,-9.0,4.512838827801663,-2.0203699226305627,1234076.0
11,400,Treino,1188.0,36.0,9.0,161.0,156.14,-9.0,4.531116905152993,-2.0565662795079978,1219991.0
11,405,Treino,1183.0,36.0,9.0,161.0,155.24,-9.0,4.363858992465548,-1.7081763445626534,1205906.0
11,410,Treino,1178.0,36.0,9.0,161.0,154.34,-9.0,3.9877874792410664,-0.7586145884018252,1191821.0
11,415,Treino,1173.0,36.0,9.0,161.0,153.44,-9.0,3.3329523591811836,1.7259530141844035,1177736.0
11,420,Treino,1168.0,36.0,9.0,161.0,152.54,-9.0,2.1590814373388563,13.124339821940609,1163651.0
11,425,Treino,1163.0,36.0,0.0,152.0,152.0,0.0,0.0,0.0,1155200.0
11,430,Treino,1158.0,36.0,0.0,152.0,152.0,0.0,0.0,0.0,1155200.0
11,435,Treino,1153.0,36.0,0.0,152.0,152.0,0.0,0.0,0.0,1155200.0
11,440,Treino,1148.0,41.0,5.0,152.0,151.9,-5.0,0.7071067811865476,50.00000000000024,1153705.0
11,445,Treino,1143.0,41.0,5.0,152.0,151.4,-5.0,1.6413036132965795,3.973746776273411,1146230.0
11,450,Treino,1138.0,41.0,5.0,152.0,150.9,-5.0,2.092259787982401,-0.06075484798887354,1138755.0
11,455,Treino,1133.0,40.0,4.0,152.0,150.42,-4.0,2.3307176787331376,-1.3962338735864193,1131575.0
11,460,Treino,1128.0,41.0,5.0,152.0,149.96,-5.0,2.432433903290601,-1.9221975637538862,1124690.0
11,465,Treino,1123.0,40.0,4.0,152.0,149.48,-4.0,2.459799228574959,-2.0465138113735075,1117510.0
11,470,Treino,1118.0,40.0,4.0,152.0,149.06,-4.0,2.3509442306252626,-1.80045685510214,1111215.0
11,475,Treino,1113.0,41.0,5.0,152.0,148.62,-5.0,2.17490323500441,-1.1229836811003318,1104627.0
11,480,Treino,1108.0,41.0,5.0,152.0,148.12,-5.0,1.8913336186783258,0.5732707893052407,1097152.0
11,485,Treino,1103.0,40.0,4.0,152.0,147.66,-4.0,1.379292927405863,5.914562530441657,1090267.0
11,490,Treino,1098.0,40.0,-1.0,149.0,147.3,1.0,0.5050762722761054,0.9774978723402903,1084877.0
11,495,Treino,1093.0,40.0,-1.0,149.0,147.36,1.0,0.5252793231671499,-0.019620193285559306,1085762.0
11,500,Treino,1088.0,41.0,0.0,149.0,147.38,0.0,0.5303060340934458,-0.25661881489446614,1086057.0
11,505,Treino,1083.0,41.0,0.0,149.0,147.4,0.0,0.5345224838248483,-0.45744680851067665,1086352.0
11,510,Treino,1078.0,41.0,0.0,149.0,147.4,0.0,0.5345224838248483,-0.4574468085106771,1086352.0
11,515,Treino,1073.0,41.0,1.0,149.0,147.42,-1.0,0.5379477252503642,-0.6268103196616437,1086647.0
11,520,Treino,1068.0,41.0,0.0,149.0,147.36,0.0,0.52527932316715,-0.019620193285558862,1085762.0
11,525,Treino,1063.0,55.0,14.0,148.0,147.02,-14.0,2.0750215145184123,44.89799577387173,1080955.0
11,530,Treino,1058.0,55.0,14.0,148.0,145.62,-14.0,4.728938268031963,3.854264118703062,1061355.0
11,535,Treino,1053.0,54.0,13.0,148.0,144.2,-13.0,5.976143046671969,-0.07340885106384132,1041432.0
11,540,Treino,1048.0,55.0,14.0,148.0,142.78,-14.0,6.7045217760029665,-1.4183800972746239,1021509.0
11,545,Treino,1043.0,55.0,15.0,148.0,141.32,-15.0,7.080989207961363,-1.958049578585954,1001024.0
11,550,Treino,1038.0,55.0,14.0,148.0,139.92,-14.0,7.165222129373612,-2.06406189196794,981396.0
11,555,Treino,1033.0,55.0,14.0,148.0,138.48,-14.0,6.955367916734737,-1.8000894359590724,961206.0
11,560,Treino,1028.0,55.0,14.0,148.0,137.04,-14.0,6.417323493196098,-1.0086047844315864,941016.0
11,565,Treino,1023.0,54.0,13.0,148.0,135.62,-13.0,5.4469238650670215,0.9852488586126773,921093.0
11,570,Treino,1018.0,55.0,14.0,147.0,134.2,-14.0,3.8225966172170396,8.416937852067244,901198.0
11,575,Treino,1013.0,55.0,0.0,134.0,133.1,0.0,0.3030457633656633,5.791962174941119,885785.0
11,580,Treino,1008.0,55.0,0.0,134.0,133.14,0.0,0.3505098327538656,2.684314695695564,886319.0
11,585,Treino,1003.0,60.0,5.0,134.0,132.72,-5.0,1.4433521074645816,7.446313978001637,880832.0
11,590,Treino,998.0,60.0,5.0,134.0,132.2,-5.0,2.0101781827814698,0.8586224918429544,874040.0
11,595,Treino,993.0,60.0,5.0,134.0,131.7,-5.0,2.3495548861997895,-1.0338047225477776,867515.0
11,600,Treino,988.0,60.0,5.0,134.0,131.18,-5.0,2.5289345986169014,-1.7873209974632942,860723.0
11,605,Treino,983.0,60.0,5.0,134.0,130.68,-5.0,2.6142466819880847,-2.026576608750865,854198.0
11,610,Treino,978.0,60.0,5.0,134.0,130.18,-5.0,2.60054939250481,-1.8906417364187964,847673.0
11,615,Treino,973.0,60.0,5.0,134.0,129.66,-5.0,2.4545667559028987,-1.3242827820280234,840881.0
11,620,Treino,968.0,60.0,5.0,134.0,129.16,-5.0,2.2164505546536537,0.11080698881838646,834356.0
11,625,Treino,963.0,60.0,5.0,134.0,128.64,-5.0,1.758478006106185,4.294493634529057,827564.0
11,630,Treino,958.0,60.0,5.0,133.0,128.1,-5.0,0.7071067811865469,50.00000000000024,820505.0
11,635,Treino,953.0,60.0,0.0,128.0,128.0,0.0,0.0,0.0,819200.0
11,640,Treino,948.0,60.0,0.0,128.0,128.0,0.0,0.0,0.0,819200.0
11,645,Treino,943.0,60.0,0.0,128.0,128.0,0.0,0.0,0.0,819200.0
11,650,Treino,938.0,60.0,0.0,128.0,128.0,0.0,0.0,0.0,819200.0
11,655,Treino,933.0,60.0,0.0,128.0,128.0,0.0,0.0,0.0,819200.0
11,660,Treino,928.0,60.0,0.0,128.0,128.0,0.0,0.0,0.0,819200.0
11,665,Treino,923.0,60.0,0.0,128.0,128.0,0.0,0.0,0.0,819200.0
11,670,Treino,918.0,68.0,8.0,128.0,127.52,-8.0,1.9191834998567616,13.12433982194051,813248.0
11,675,Treino,913.0,68.0,8.0,128.0,126.72,-8.0,2.9626243192721646,1.7259530141843946,803328.0
11,680,Treino,908.0,68.0,8.0,128.0,125.92,-8.0,3.544699981547616,-0.7586145884018207,793408.0
11,685,Treino,903.0,68.0,8.0,128.0,125.14,-8.0,3.8545493926538508,-1.6984186156248324,783729.0
11,690,Treino,898.0,68.0,8.0,128.0,124.34,-8.0,4.0082058686791875,-2.0511238642922285,773809.0
11,695,Treino,893.0,68.0,8.0,128.0,123.54,-8.0,3.995967354976865,-2.017887426736365,763889.0
11,700,Treino,888.0,68.0,8.0,128.0,122.74,-8.0,3.8162381305924535,-1.5803387278941763,753969.0
11,705,Treino,883.0,68.0,8.0,128.0,121.94,-8.0,3.442886781140952,-0.44968186249755915,744049.0
11,710,Treino,878.0,68.0,8.0,128.0,121.14,-8.0,2.7994897494262867,2.655980389780117,734129.0
11,715,Treino,873.0,68.0,8.0,128.0,120.34,-8.0,1.5857786344729894,21.927861907926896,724209.0
11,720,Treino,868.0,68.0,0.0,121.0,120.02,0.0,0.14142135623730953,50.00000000000087,720241.0
11,725,Treino,863.0,68.0,0.0,121.0,120.02,0.0,0.14142135623730953,50.00000000000087,720241.0
11,730,Treino,858.0,68.0,0.0,121.0,120.02,0.0,0.14142135623730953,50.00000000000087,720241.0
11,735,Treino,853.0,68.0,0.0,120.0,120.0,0.0,0.0,0.0,720000.0
11,740,Treino,848.0,68.0,0.0,120.0,120.0,0.0,0.0,0.0,720000.0
11,745,Treino,843.0,75.0,7.0,120.0,119.3,-7.0,2.121320343559643,5.791962174940883,711845.0
11,750,Treino,838.0,75.0,7.0,120.0,118.6,-7.0,2.8284271247461903,0.40724734042551836,703690.0
11,755,Treino,833.0,75.0,7.0,120.0,117.9,-7.0,3.24037034920393,-1.241134751773043,695535.0
11,760,Treino,828.0,75.0,7.0,120.0,117.2,-7.0,3.4641016151377544,-1.9004875886524806,687380.0
11,765,Treino,823.0,75.0,7.0,120.0,116.5,-7.0,3.5355339059327378,-2.085106382978723,679225.0
11,770,Treino,818.0,75.0,7.0,120.0,115.8,-7.0,3.4641016151377557,-1.9004875886524808,671070.0
11,775,Treino,813.0,75.0,7.0,120.0,115.1,-7.0,3.240370349203929,-1.2411347517730429,662915.0
11,780,Treino,808.0,75.0,7.0,120.0,114.4,-7.0,2.828427124746193,0.407247340425517,654760.0
11,785,Treino,803.0,75.0,7.0,120.0,113.7,-7.0,2.1213203435596437,5.7919621749408865,646605.0
11,790,Treino,798.0,75.0,0.0,113.0,113.0,0.0,0.0,0.0,638450.0
11,795,Treino,793.0,75.0,0.0,113.0,113.0,0.0,0.0,0.0,638450.0
11,800,Treino,788.0,75.0,0.0,113.0,113.0,0.0,0.0,0.0,638450.0
11,805,Treino,783.0,75.0,0.0,113.0,113.0,0.0,0.0,0.0,638450.0
11,810,Treino,778.0,75.0,0.0,113.0,113.0,0.0,0.0,0.0,638450.0
11,815,Treino,773.0,75.0,0.0,113.0,113.0,0.0,0.0,0.0,638450.0
11,820,Treino,768.0,85.0,10.0,113.0,112.8,-10.0,1.4142135623730951,49.99999999999994,636290.0
11,825,Treino,763.0,84.0,9.0,113.0,111.9,-9.0,3.0118812346154304,4.043265533339598,626525.0
11,830,Treino,758.0,84.0,9.0,113.0,111.0,-9.0,3.806546455564065,-0.036244286214741184,616760.0
11,835,Treino,753.0,84.0,9.0,113.0,110.1,-9.0,4.272598979639479,-1.4128286506970145,606995.0
11,840,Treino,748.0,84.0,9.0,113.0,109.2,-9.0,4.513019713980378,-1.9612298938045785,597230.0
11,845,Treino,743.0,84.0,9.0,113.0,108.3,-9.0,4.563609384275226,-2.0734657330963744,587465.0
11,850,Treino,738.0,84.0,9.0,113.0,107.4,-9.0,4.430874976934522,-1.812172422906932,577700.0
11,855,Treino,733.0,84.0,9.0,113.0,106.5,-9.0,4.0970372570571385,-1.0225961492154916,567935.0
11,860,Treino,728.0,84.0,9.0,113.0,105.6,-9.0,3.5050983275386534,0.9787492951912009,558170.0
11,865,Treino,723.0,84.0,9.0,113.0,104.7,-9.0,2.476419403337103,8.462350808741048,548405.0
11,870,Treino,718.0,84.0,0.0,104.0,104.0,0.0,0.0,0.0,540800.0
11,875,Treino,713.0,84.0,0.0,104.0,104.0,0.0,0.0,0.0,540800.0
11,880,Treino,708.0,93.0,9.0,104.0,103.82,-9.0,1.2727922061357855,49.99999999999983,539009.0
11,885,Treino,703.0,93.0,9.0,104.0,102.92,-9.0,2.9543465039338432,3.97374677627338,530054.0
11,890,Treino,698.0,93.0,9.0,104.0,102.02,-9.0,3.766067618368323,-0.06075484798889752,521099.0
11,895,Treino,693.0,93.0,9.0,104.0,101.12,-9.0,4.2409086434924514,-1.425365691489358,512144.0
11,900,Treino,688.0,93.0,9.0,104.0,100.22,-9.0,4.487124437129608,-1.9686965028124235,503189.0
11,905,Treino,683.0,93.0,9.0,104.0,99.32,-9.0,4.542048445540035,-2.078005660120021,494234.0
11,910,Treino,678.0,93.0,9.0,104.0,98.42,-9.0,4.412829163302134,-1.8142903587038983,485279.0
11,915,Treino,673.0,93.0,9.0,104.0,97.52,-9.0,4.082016308499659,-1.0213504728132343,476324.0
11,920,Treino,668.0,93.0,9.0,104.0,96.62,-9.0,3.492791410424435,0.9888715908435595,467369.0
11,925,Treino,663.0,93.0,9.0,104.0,95.72,-9.0,2.4664276405608248,8.534487742830722,458414.0
11,930,Treino,658.0,93.0,0.0,95.0,95.0,0.0,0.0,0.0,451250.0
11,935,Treino,653.0,93.0,0.0,95.0,95.0,0.0,0.0,0.0,451250.0
11,940,Treino,648.0,93.0,0.0,95.0,95.0,0.0,0.0,0.0,451250.0
11,945,Treino,643.0,93.0,0.0,95.0,95.0,0.0,0.0,0.0,451250.0
11,950,Treino,638.0,93.0,0.0,95.0,95.0,0.0,0.0,0.0,451250.0
11,955,Treino,633.0,93.0,0.0,95.0,95.0,0.0,0.0,0.0,451250.0
11,960,Treino,628.0,108.0,15.0,95.0,94.4,-15.0,2.9692299558323607,22.330729166666707,446000.0
11,965,Treino,623.0,108.0,15.0,95.0,92.9,-15.0,5.257647491307984,2.6843146956952113,432875.0
11,970,Treino,618.0,108.0,15.0,95.0,91.4,-15.0,6.471286658803499,-0.44297079134004713,419750.0
11,975,Treino,613.0,108.0,15.0,95.0,89.9,-15.0,7.1777718104761,-1.5796260477111514,406625.0
11,980,Treino,608.0,108.0,15.0,95.0,88.4,-15.0,7.521398046336104,-2.02036992263056,393500.0
11,985,Treino,603.0,108.0,15.0,95.0,86.9,-15.0,7.5518615085883285,-2.0565662795080004,380375.0
11,990,Treino,598.0,108.0,15.0,95.0,85.4,-15.0,7.273098320775912,-1.7081763445626497,367250.0
11,995,Treino,593.0,108.0,15.0,95.0,83.9,-15.0,6.64631246540178,-0.7586145884018265,354125.0
11,1000,Treino,588.0,108.0,15.0,95.0,82.4,-15.0,5.554920598635306,1.7259530141843893,341000.0
11,1005,Treino,583.0,108.0,15.0,95.0,80.9,-15.0,3.598469062231435,13.12433982194052,327875.0
11,1010,Treino,578.0,108.0,0.0,80.0,80.0,0.0,0.0,0.0,320000.0
11,1015,Treino,573.0,108.0,0.0,80.0,80.0,0.0,0.0,0.0,320000.0
11,1020,Treino,568.0,108.0,0.0,80.0,80.0,0.0,0.0,0.0,320000.0
11,1025,Treino,563.0,117.0,9.0,80.0,79.64,-9.0,1.7815379734994166,22.330729166666675,317282.0
11,1030,Treino,558.0,117.0,9.0,80.0,78.74,-9.0,3.154588494784791,2.6843146956951847,310487.0
11,1035,Treino,553.0,117.0,9.0,80.0,77.84,-9.0,3.8827719952820994,-0.44297079134004713,303692.0
11,1040,Treino,548.0,117.0,9.0,80.0,76.94,-9.0,4.306663086285659,-1.5796260477111561,296897.0
11,1045,Treino,543.0,117.0,9.0,80.0,76.04,-9.0,4.512838827801661,-2.020369922630559,290102.0
11,1050,Treino,538.0,117.0,9.0,80.0,75.14,-9.0,4.531116905152994,-2.0565662795080004,283307.0
11,1055,Treino,533.0,117.0,9.0,80.0,74.24,-9.0,4.363858992465547,-1.7081763445626434,276512.0
11,1060,Treino,528.0,117.0,9.0,80.0,73.34,-9.0,3.9877874792410664,-0.7586145884018252,269717.0
11,1065,Treino,523.0,117.0,9.0,80.0,72.44,-9.0,3.3329523591811836,1.7259530141844035,262922.0
11,1070,Treino,518.0,117.0,9.0,80.0,71.54,-9.0,2.1590814373388594,13.124339821940499,256127.0
11,1075,Treino,513.0,117.0,0.0,71.0,71.0,0.0,0.0,0.0,252050.0
11,1080,Treino,508.0,117.0,0.0,71.0,71.0,0.0,0.0,0.0,252050.0
11,1085,Treino,503.0,117.0,0.0,71.0,71.0,0.0,0.0,0.0,252050.0
11,1090,Treino,498.0,117.0,0.0,71.0,71.0,0.0,0.0,0.0,252050.0
11,1095,Treino,493.0,117.0,0.0,71.0,71.0,0.0,0.0,0.0,252050.0
11,1100,Treino,488.0,117.0,0.0,71.0,71.0,0.0,0.0,0.0,252050.0
11,1105,Treino,483.0,126.0,9.0,71.0,70.28,-9.0,2.4664276405608274,8.53448774283072,247262.0
11,1110,Treino,478.0,126.0,9.0,71.0,69.38,-9.0,3.492791410424432,0.9888715908435586,241277.0
11,1115,Treino,473.0,126.0,9.0,71.0,68.48,-9.0,4.082016308499653,-1.0213504728132343,235292.0
11,1120,Treino,468.0,126.0,9.0,71.0,67.58,-9.0,4.412829163302133,-1.8142903587038985,229307.0
11,1125,Treino,463.0,126.0,9.0,71.0,66.68,-9.0,4.542048445540035,-2.0780056601200214,223322.0
11,1130,Treino,458.0,126.0,9.0,71.0,65.78,-9.0,4.487124437129611,-1.9686965028124241,217337.0
11,1135,Treino,453.0,126.0,9.0,71.0,64.88,-9.0,4.240908643492453,-1.4253656914893573,211352.0
11,1140,Treino,448.0,126.0,9.0,71.0,63.98,-9.0,3.766067618368321,-0.06075484798888375,205367.0
11,1145,Treino,443.0,126.0,9.0,71.0,63.08,-9.0,2.9543465039338455,3.973746776273379,199382.0
11,1150,Treino,438.0,126.0,9.0,71.0,62.18,-9.0,1.272792206135784,50.00000000000003,193397.0
11,1155,Treino,433.0,126.0,0.0,62.0,62.0,0.0,0.0,0.0,192200.0
11,1160,Treino,428.0,126.0,0.0,62.0,62.0,0.0,0.0,0.0,192200.0
11,1165,Treino,423.0,126.0,0.0,62.0,62.0,0.0,0.0,0.0,192200.0
11,1170,Treino,418.0,126.0,0.0,62.0,62.0,0.0,0.0,0.0,192200.0
11,1175,Treino,413.0,126.0,0.0,62.0,62.0,0.0,0.0,0.0,192200.0
11,1180,Treino,408.0,126.0,0.0,62.0,62.0,0.0,0.0,0.0,192200.0
11,1185,Treino,403.0,126.0,0.0,62.0,62.0,0.0,0.0,0.0,192200.0
11,1190,Treino,398.0,126.0,0.0,62.0,62.0,0.0,0.0,0.0,192200.0
11,1195,Treino,393.0,139.0,13.0,62.0,61.48,-13.0,2.573332628388046,22.33072916666664,189314.0
11,1200,Treino,388.0,138.0,12.0,62.0,60.2,-12.0,4.508495382302715,2.7078269177710643,182198.0
11,1205,Treino,383.0,139.0,13.0,62.0,58.92,-13.0,5.539616136410132,-0.42679929162068575,175082.0
11,1210,Treino,378.0,139.0,13.0,62.0,57.62,-13.0,6.167359769837678,-1.5711876633528783,167867.0
11,1215,Treino,373.0,139.0,13.0,62.0,56.32,-13.0,6.475826320293977,-2.01551218226267,160652.0
11,1220,Treino,368.0,139.0,13.0,62.0,55.02,-13.0,6.510556576727949,-2.054010917820697,153437.0
11,1225,Treino,363.0,139.0,13.0,62.0,53.72,-13.0,6.2760965380642455,-1.7078626341026912,146222.0
11,1230,Treino,358.0,139.0,13.0,62.0,52.42,-13.0,5.739551287303899,-0.762032380126922,139007.0
11,1235,Treino,353.0,139.0,13.0,62.0,51.12,-13.0,4.800680223910455,1.7109567017177403,131792.0
11,1240,Treino,348.0,139.0,13.0,62.0,49.82,-13.0,3.1147443961039896,12.993927900335958,124577.0
11,1245,Treino,343.0,139.0,0.0,50.0,49.04,0.0,0.19794866372215716,22.33072916666676,120248.0
11,1250,Treino,338.0,138.0,-1.0,50.0,49.06,1.0,0.2398979374820952,13.124339821940389,120347.0
11,1255,Treino,333.0,138.0,-1.0,50.0,49.14,1.0,0.35050983275386566,2.6843146956951838,120743.0
11,1260,Treino,328.0,138.0,-1.0,50.0,49.22,1.0,0.41845195759648024,-0.06075484798887398,121139.0
11,1265,Treino,323.0,139.0,0.0,50.0,49.24,0.0,0.4314191105868999,-0.4429707913400778,121238.0
11,1270,Treino,318.0,139.0,0.0,50.0,49.24,0.0,0.4314191105868999,-0.4429707913400778,121238.0
11,1275,Treino,313.0,145.0,6.0,50.0,49.0,-6.0,1.3093073414159542,17.24711879432624,120134.0
11,1280,Treino,308.0,145.0,6.0,50.0,48.4,-6.0,2.240626734479732,2.3303689335544053,117374.0
