ID_Trem,Ciclo,Grupo,RUL_Alvo,Inclinacao_Mecanica,Vibracao_Max,Vibracao_Kurtosis,Vib_Energia_MaxAcumulado,Vib_Max_MaxAcumulado,Dist_Ref_Suavizada
12,1250,Validação,283.0,3.0,50.0,-1.2793294345519106,1603133.0,182.0,139.4
12,1255,Validação,278.0,2.0,50.0,-1.6627070380674611,1603133.0,182.0,139.6
12,1260,Validação,273.0,2.0,50.0,-1.687333679344945,1603133.0,182.0,139.8
12,1265,Validação,268.0,3.0,50.0,-1.3447089638134169,1603133.0,182.0,140.1
12,1270,Validação,263.0,2.0,50.0,-0.6544850292641309,1603133.0,182.0,140.4
12,1275,Validação,258.0,2.0,49.0,0.4072473404255436,1603133.0,182.0,140.6
12,1280,Validação,253.0,2.0,49.0,5.791962174940846,1603133.0,182.0,140.8
12,1285,Validação,248.0,0.0,47.0,0.0,1603133.0,182.0,141.0
12,1290,Validação,243.0,0.0,47.0,0.0,1603133.0,182.0,141.0
12,1295,Validação,238.0,0.0,47.0,0.0,1603133.0,182.0,141.0
12,1300,Validação,233.0,9.0,47.0,5.791962174940904,1603133.0,182.0,141.9
12,1305,Validação,228.0,9.0,47.0,0.4072473404255374,1603133.0,182.0,142.8
12,1310,Validação,223.0,9.0,47.0,-1.2411347517730524,1603133.0,182.0,143.7
12,1315,Validação,218.0,9.0,47.0,-1.9004875886524824,1603133.0,182.0,144.6
12,1320,Validação,213.0,9.0,47.0,-2.085106382978723,1603133.0,182.0,145.5
12,1325,Validação,208.0,9.0,47.0,-1.900487588652483,1603133.0,182.0,146.4
12,1330,Validação,203.0,9.0,47.0,-1.2411347517730515,1603133.0,182.0,147.3
12,1335,Validação,198.0,9.0,47.0,0.4072473404255357,1603133.0,182.0,148.2
12,1340,Validação,193.0,9.0,47.0,5.747907510869966,1603133.0,182.0,149.1
12,1345,Validação,188.0,0.0,38.0,49.99999999999932,1603133.0,182.0,150.0
12,1350,Validação,183.0,0.0,38.0,49.99999999999932,1603133.0,182.0,150.0
12,1355,Validação,178.0,0.0,38.0,49.99999999999932,1603133.0,182.0,150.0
12,1360,Validação,173.0,12.0,38.0,12.97131702112527,1603133.0,182.0,151.2
12,1365,Validação,168.0,12.0,38.0,1.708303575047566,1603133.0,182.0,152.4
12,1370,Validação,163.0,12.0,38.0,-0.7626680685872764,1603133.0,182.0,153.6
12,1375,Validação,158.0,12.0,38.0,-1.7078482740773535,1603133.0,182.0,154.8
12,1380,Validação,153.0,12.0,38.0,-2.053609092185522,1603133.0,182.0,156.0
12,1385,Validação,148.0,12.0,38.0,-2.014716047769748,1603133.0,182.0,157.2
12,1390,Validação,143.0,12.0,38.0,-1.574490420106078,1603133.0,182.0,158.4
12,1395,Validação,138.0,12.0,38.0,-0.4328729591783387,1603133.0,182.0,159.6
12,1400,Validação,133.0,12.0,38.0,2.711807192949093,1603133.0,182.0,160.8
12,1405,Validação,128.0,11.0,38.0,22.543477076409253,1603133.0,182.0,162.0
12,1410,Validação,123.0,0.0,26.0,0.0,1603133.0,182.0,162.0
12,1415,Validação,118.0,0.0,26.0,0.0,1603133.0,182.0,162.0
12,1420,Validação,113.0,10.0,26.0,13.124339821940534,1603133.0,182.0,163.0
12,1425,Validação,108.0,10.0,26.0,1.7259530141843935,1603133.0,182.0,164.0
12,1430,Validação,103.0,10.0,26.0,-0.7586145884018243,1603133.0,182.0,165.0
12,1435,Validação,98.0,10.0,26.0,-1.708176344562649,1603133.0,182.0,166.0
12,1440,Validação,93.0,10.0,26.0,-2.056566279508001,1603133.0,182.0,167.0
12,1445,Validação,88.0,10.0,26.0,-2.02036992263056,1603133.0,182.0,168.0
12,1450,Validação,83.0,10.0,26.0,-1.579626047711153,1603133.0,182.0,169.0
12,1455,Validação,78.0,10.0,26.0,-0.4429707913400493,1603133.0,182.0,170.0
12,1460,Validação,73.0,10.0,26.0,2.684314695695201,1603133.0,182.0,171.0
12,1465,Validação,68.0,10.0,26.0,22.330729166666703,1603133.0,182.0,172.0
12,1470,Validação,63.0,0.0,16.0,0.0,1603133.0,182.0,172.0
12,1475,Validação,58.0,0.0,16.0,0.0,1603133.0,182.0,172.0
12,1480,Validação,53.0,5.0,16.0,8.534487742830708,1603133.0,182.0,172.5
12,1485,Validação,48.0,5.0,16.0,0.9888715908435656,1603133.0,182.0,173.0
12,1490,Validação,43.0,5.0,16.0,-1.0213504728132397,1603133.0,182.0,173.5
12,1495,Validação,38.0,5.0,16.0,-1.8142903587038977,1603133.0,182.0,174.0
12,1500,Validação,33.0,5.0,16.0,-2.078005660120022,1603133.0,182.0,174.5
12,1505,Validação,28.0,5.0,16.0,-1.968696502812424,1603133.0,182.0,175.0
12,1510,Validação,23.0,5.0,16.0,-1.4253656914893602,1603133.0,182.0,175.5
12,1515,Validação,18.0,5.0,16.0,-0.0607548479888913,1603133.0,182.0,176.0
12,1520,Validação,13.0,5.0,16.0,3.973746776273371,1603133.0,182.0,176.5
12,1525,Validação,8.0,5.0,16.0,49.99999999999994,1603133.0,182.0,177.0
12,1530,Validação,3.0,0.0,11.0,0.0,1603133.0,182.0,177.0
13,50,Validação,757.0,15.0,188.0,49.99999999999983,1501865.0,188.0,15.0
13,55,Validação,752.0,0.0,173.0,0.0,1501865.0,188.0,15.0
13,60,Validação,747.0,0.0,173.0,0.0,1501865.0,188.0,15.0
13,65,Validação,742.0,0.0,173.0,0.0,1501865.0,188.0,15.0
13,70,Validação,737.0,0.0,173.0,0.0,1501865.0,188.0,15.0
13,75,Validação,732.0,0.0,173.0,0.0,1501865.0,188.0,15.0
13,80,Validação,727.0,0.0,173.0,0.0,1501865.0,188.0,15.0
13,85,Validação,722.0,0.0,173.0,0.0,1501865.0,188.0,15.0
13,90,Validação,717.0,0.0,173.0,0.0,1501865.0,188.0,15.0
13,95,Validação,712.0,0.0,173.0,0.0,1501865.0,188.0,15.0
13,100,Validação,707.0,0.0,173.0,0.0,1501865.0,188.0,15.0
13,105,Validação,702.0,0.0,173.0,0.0,1501865.0,188.0,15.0
13,110,Validação,697.0,0.0,173.0,0.0,1501865.0,188.0,15.0
13,115,Validação,692.0,0.0,173.0,0.0,1501865.0,188.0,15.0
13,120,Validação,687.0,0.0,173.0,0.0,1501865.0,188.0,15.0
13,125,Validação,682.0,0.0,173.0,0.0,1501865.0,188.0,15.0
13,130,Validação,677.0,0.0,173.0,0.0,1501865.0,188.0,15.0
13,135,Validação,672.0,0.0,173.0,0.0,1501865.0,188.0,15.0
13,140,Validação,667.0,0.0,173.0,0.0,1501865.0,188.0,15.0
13,145,Validação,662.0,0.0,173.0,0.0,1501865.0,188.0,15.0
13,150,Validação,657.0,9.0,173.0,22.330729166666508,1501865.0,188.0,15.9
13,155,Validação,652.0,9.0,173.0,2.684314695695228,1501865.0,188.0,16.8
13,160,Validação,647.0,9.0,173.0,-0.4429707913400471,1501865.0,188.0,17.7
13,165,Validação,642.0,9.0,173.0,-1.579626047711156,1501865.0,188.0,18.6
13,170,Validação,637.0,9.0,173.0,-2.0203699226305627,1501865.0,188.0,19.5
13,175,Validação,632.0,9.0,173.0,-2.0565662795079978,1501865.0,188.0,20.4
13,180,Validação,627.0,9.0,173.0,-1.7081763445626534,1501865.0,188.0,21.3
13,185,Validação,622.0,9.0,173.0,-0.7586145884018252,1501865.0,188.0,22.2
13,190,Validação,617.0,9.0,173.0,1.7259530141844035,1501865.0,188.0,23.1
13,195,Validação,612.0,9.0,173.0,13.124339821940609,1501865.0,188.0,24.0
13,200,Validação,607.0,0.0,164.0,0.0,1501865.0,188.0,24.0
13,205,Validação,602.0,0.0,164.0,0.0,1501865.0,188.0,24.0
13,210,Validação,597.0,0.0,164.0,0.0,1501865.0,188.0,24.0
13,215,Validação,592.0,0.0,164.0,0.0,1501865.0,188.0,24.0
13,220,Validação,587.0,0.0,164.0,0.0,1501865.0,188.0,24.0
13,225,Validação,582.0,6.0,164.0,22.330729166666515,1501865.0,188.0,24.6
13,230,Validação,577.0,6.0,164.0,2.6843146956951847,1501865.0,188.0,25.2
13,235,Validação,572.0,6.0,164.0,-0.4429707913400476,1501865.0,188.0,25.8
13,240,Validação,567.0,6.0,164.0,-1.5796260477111457,1501865.0,188.0,26.4
13,245,Validação,562.0,6.0,164.0,-2.020369922630556,1501865.0,188.0,27.0
13,250,Validação,557.0,6.0,164.0,-2.056566279507998,1501865.0,188.0,27.6
13,255,Validação,552.0,6.0,164.0,-1.7081763445626443,1501865.0,188.0,28.2
13,260,Validação,547.0,6.0,164.0,-0.7586145884018265,1501865.0,188.0,28.8
13,265,Validação,542.0,6.0,164.0,1.7259530141843695,1501865.0,188.0,29.4
13,270,Validação,537.0,6.0,164.0,13.124339821940382,1501865.0,188.0,30.0
13,275,Validação,532.0,15.0,158.0,22.330729166666707,1501865.0,188.0,31.5
13,280,Validação,527.0,15.0,158.0,2.684314695695212,1501865.0,188.0,33.0
13,285,Validação,522.0,15.0,158.0,-0.4429707913400471,1501865.0,188.0,34.5
13,290,Validação,517.0,15.0,158.0,-1.5796260477111514,1501865.0,188.0,36.0
13,295,Validação,512.0,15.0,158.0,-2.02036992263056,1501865.0,188.0,37.5
13,300,Validação,507.0,15.0,158.0,-2.0565662795080004,1501865.0,188.0,39.0
13,305,Validação,502.0,30.0,158.0,-0.5227126194244183,1501865.0,188.0,42.0
13,310,Validação,497.0,30.0,158.0,-0.5246876859012493,1501865.0,188.0,45.0
13,315,Validação,492.0,30.0,158.0,-0.5246876859012493,1501865.0,188.0,48.0
13,320,Validação,487.0,30.0,158.0,-0.5227126194244183,1501865.0,188.0,51.0
13,325,Validação,482.0,15.0,143.0,-2.056566279508001,1501865.0,188.0,52.5
13,330,Validação,477.0,15.0,143.0,-2.02036992263056,1501865.0,188.0,54.0
13,335,Validação,472.0,15.0,143.0,-1.579626047711151,1501865.0,188.0,55.5
13,340,Validação,467.0,15.0,143.0,-0.4429707913400467,1501865.0,188.0,57.0
13,345,Validação,462.0,15.0,143.0,2.684314695695212,1501865.0,188.0,58.5
13,350,Validação,457.0,30.0,143.0,10.653590425531917,1501865.0,188.0,61.5
13,355,Validação,452.0,15.0,128.0,2.684314695695212,1501865.0,188.0,63.0
13,360,Validação,447.0,15.0,128.0,-0.4429707913400471,1501865.0,188.0,64.5
13,365,Validação,442.0,15.0,128.0,-1.5796260477111514,1501865.0,188.0,66.0
13,370,Validação,437.0,15.0,128.0,-2.02036992263056,1501865.0,188.0,67.5
13,375,Validação,432.0,15.0,128.0,-2.0565662795080004,1501865.0,188.0,69.0
13,380,Validação,427.0,15.0,128.0,-1.7081763445626497,1501865.0,188.0,70.5
13,385,Validação,422.0,15.0,128.0,-0.7586145884018265,1501865.0,188.0,72.0
13,390,Validação,417.0,27.0,128.0,0.949304739264906,1501865.0,188.0,74.7
13,395,Validação,412.0,28.0,128.0,1.343052458596767,1501865.0,188.0,77.5
13,400,Validação,407.0,13.0,113.0,-1.178430405106555,1501865.0,188.0,78.8
13,405,Validação,402.0,12.0,113.0,-1.8545872264465413,1501865.0,188.0,80.0
13,410,Validação,397.0,27.0,113.0,-0.2806952290340723,1501865.0,188.0,82.7
13,415,Validação,392.0,27.0,113.0,-1.0450695710409632,1501865.0,188.0,85.4
13,420,Validação,387.0,27.0,113.0,-1.35244767278696,1501865.0,188.0,88.1
13,425,Validação,382.0,27.0,113.0,-1.2545304545401217,1501865.0,188.0,90.8
13,430,Validação,377.0,27.0,113.0,-0.8248121515366611,1501865.0,188.0,93.5
13,435,Validação,372.0,12.0,101.0,-1.8651055221319417,1501865.0,188.0,96.1
13,440,Validação,367.0,13.0,101.0,-1.204713234584951,1501865.0,188.0,97.5
13,445,Validação,362.0,15.0,101.0,0.4670048271998936,1501865.0,188.0,98.9
13,450,Validação,357.0,14.0,101.0,5.79307694913722,1501865.0,188.0,100.3
13,455,Validação,352.0,0.0,88.0,12.378430693692383,1501865.0,188.0,101.8
13,460,Validação,347.0,6.0,88.0,5.167646660106323,1501865.0,188.0,102.4
13,465,Validação,342.0,7.0,88.0,0.3139003447639412,1501865.0,188.0,103.0
13,470,Validação,337.0,6.0,88.0,-1.2325286570405851,1501865.0,188.0,103.6
13,475,Validação,332.0,6.0,88.0,-1.8532547378891235,1501865.0,188.0,104.2
13,480,Validação,327.0,16.0,88.0,2.060377607617367,1501865.0,188.0,105.8
13,485,Validação,322.0,15.0,88.0,-0.14224398165844,1501865.0,188.0,107.4
13,490,Validação,317.0,15.0,88.0,-1.0321640877509792,1501865.0,188.0,109.0
13,495,Validação,312.0,15.0,88.0,-1.3210346629462462,1501865.0,188.0,110.5
13,500,Validação,307.0,16.0,87.0,-1.354729089145938,1501865.0,188.0,112.0
13,505,Validação,302.0,10.0,80.0,-1.9763717185413507,1501865.0,188.0,113.6
13,510,Validação,297.0,9.0,80.0,-1.56403439779042,1501865.0,188.0,114.5
13,515,Validação,292.0,9.0,80.0,-0.4867181015071056,1501865.0,188.0,115.4
13,520,Validação,287.0,9.0,80.0,2.425640641684299,1501865.0,188.0,116.3
13,525,Validação,282.0,11.0,80.0,17.81579219285887,1501865.0,188.0,117.4
13,530,Validação,277.0,0.0,71.0,6.188829787233988,1501865.0,188.0,117.3
13,535,Validação,272.0,0.0,71.0,4.338398910152982,1501865.0,188.0,117.3
13,540,Validação,267.0,-2.0,71.0,3.000550776465196,1501865.0,188.0,117.3
13,545,Validação,262.0,0.0,71.0,4.33839891015298,1501865.0,188.0,117.3
13,550,Validação,257.0,16.0,71.0,8.146795989093997,1501865.0,188.0,118.9
13,555,Validação,252.0,16.0,71.0,0.9347550222333982,1501865.0,188.0,120.4
13,560,Validação,247.0,15.0,71.0,-1.0308404114361085,1501865.0,188.0,122.0
13,565,Validação,242.0,16.0,71.0,-1.808280362016079,1501865.0,188.0,123.6
13,570,Validação,237.0,16.0,71.0,-2.06192158327788,1501865.0,188.0,125.2
13,575,Validação,232.0,14.0,71.0,-1.9470673502635107,1501865.0,188.0,126.6
13,580,Validação,227.0,16.0,71.0,-1.399342225139013,1501865.0,188.0,128.2
13,585,Validação,222.0,15.0,71.0,-0.0320151641285884,1501865.0,188.0,129.8
13,590,Validação,217.0,16.0,71.0,3.9638317816232513,1501865.0,188.0,131.4
13,595,Validação,212.0,16.0,71.0,49.58625599455832,1501865.0,188.0,133.0
13,600,Validação,207.0,0.0,55.0,0.0,1501865.0,188.0,133.0
13,605,Validação,202.0,0.0,55.0,0.0,1501865.0,188.0,133.0
13,610,Validação,197.0,10.0,55.0,22.64192064922528,1501865.0,188.0,134.0
13,615,Validação,192.0,9.0,55.0,2.7679565433865,1501865.0,188.0,134.9
13,620,Validação,187.0,9.0,55.0,-0.4063193679701404,1501865.0,188.0,135.8
13,625,Validação,182.0,10.0,55.0,-1.551992677718005,1501865.0,188.0,136.8
13,630,Validação,177.0,9.0,55.0,-1.9989596086821149,1501865.0,188.0,137.7
13,635,Validação,172.0,9.0,55.0,-2.043377150478096,1501865.0,188.0,138.6
13,640,Validação,167.0,9.0,55.0,-1.7024723306895226,1501865.0,188.0,139.5
13,645,Validação,162.0,10.0,55.0,-0.7731420865667911,1501865.0,188.0,140.5
13,650,Validação,157.0,9.0,55.0,1.6261007258297688,1501865.0,188.0,141.4
13,655,Validação,152.0,25.0,55.0,7.521267027672263,1501865.0,188.0,143.9
13,660,Validação,147.0,15.0,46.0,1.6923611790921935,1501865.0,188.0,145.4
13,665,Validação,142.0,16.0,46.0,-0.7651024746538537,1501865.0,188.0,147.0
13,670,Validação,137.0,16.0,46.0,-1.7071717305768768,1501865.0,188.0,148.6
13,675,Validação,132.0,16.0,46.0,-2.0518906210439063,1501865.0,188.0,150.1
13,680,Validação,127.0,16.0,46.0,-2.013111101503521,1501865.0,188.0,151.7
13,685,Validação,122.0,15.0,46.0,-1.56774704290572,1501865.0,188.0,153.3
13,690,Validação,117.0,24.0,46.0,-0.3928201781434799,1501865.0,188.0,155.8
13,695,Validação,112.0,26.0,46.0,1.031580215290676,1501865.0,188.0,158.3
13,700,Validação,107.0,25.0,46.0,3.069908535457035,1501865.0,188.0,160.8
13,705,Validação,102.0,9.0,30.0,-1.6897755534395589,1501865.0,188.0,161.7
13,710,Validação,97.0,10.0,30.0,-2.033958555047059,1501865.0,188.0,162.7
13,715,Validação,92.0,10.0,30.0,-2.003040636883193,1501865.0,188.0,163.7
13,720,Validação,87.0,10.0,30.0,-1.5763441247877057,1501865.0,188.0,164.7
13,725,Validação,82.0,10.0,30.0,-0.478055125116676,1501865.0,188.0,165.7
13,730,Validação,77.0,10.0,30.0,2.4831737293971763,1501865.0,188.0,166.7
13,735,Validação,72.0,10.0,30.0,19.14689696974812,1501865.0,188.0,167.7
13,740,Validação,67.0,0.0,21.0,-2.056566279508001,1501865.0,188.0,167.7
13,745,Validação,62.0,8.0,21.0,17.642661401861048,1501865.0,188.0,168.4
13,750,Validação,57.0,8.0,21.0,2.3623394091811347,1501865.0,188.0,169.2
13,755,Validação,52.0,8.0,21.0,-0.502785739733441,1501865.0,188.0,170.0
13,760,Validação,47.0,8.0,21.0,-1.5760346535289216,1501865.0,188.0,170.7
13,765,Validação,42.0,7.0,21.0,-1.990923708864444,1501865.0,188.0,171.4
13,770,Validação,37.0,8.0,21.0,-2.011080324522773,1501865.0,188.0,172.1
13,775,Validação,32.0,8.0,21.0,-1.647512277121404,1501865.0,188.0,172.8
13,780,Validação,27.0,7.0,21.0,-0.6847188736926526,1501865.0,188.0,173.5
13,785,Validação,22.0,8.0,21.0,1.7259530141844,1501865.0,188.0,174.2
13,790,Validação,17.0,8.0,21.0,13.124339821940524,1501865.0,188.0,175.0
13,795,Validação,12.0,0.0,13.0,0.0,1501865.0,188.0,175.0
13,800,Validação,7.0,0.0,13.0,0.0,1501865.0,188.0,175.0
13,805,Validação,2.0,0.0,13.0,0.0,1501865.0,188.0,175.0
14,50,Treino,1215.0,15.0,188.0,49.99999999999983,1501865.0,188.0,15.0
14,55,Treino,1210.0,0.0,173.0,0.0,1501865.0,188.0,15.0
14,60,Treino,1205.0,0.0,173.0,0.0,1501865.0,188.0,15.0
14,65,Treino,1200.0,0.0,173.0,0.0,1501865.0,188.0,15.0
14,70,Treino,1195.0,0.0,173.0,0.0,1501865.0,188.0,15.0
14,75,Treino,1190.0,0.0,173.0,0.0,1501865.0,188.0,15.0
14,80,Treino,1185.0,0.0,173.0,0.0,1501865.0,188.0,15.0
14,85,Treino,1180.0,0.0,173.0,0.0,1501865.0,188.0,15.0
14,90,Treino,1175.0,0.0,173.0,0.0,1501865.0,188.0,15.0
14,95,Treino,1170.0,0.0,173.0,0.0,1501865.0,188.0,15.0
14,100,Treino,1165.0,0.0,173.0,0.0,1501865.0,188.0,15.0
14,105,Treino,1160.0,0.0,173.0,0.0,1501865.0,188.0,15.0
14,110,Treino,1155.0,0.0,173.0,0.0,1501865.0,188.0,15.0
14,115,Treino,1150.0,0.0,173.0,0.0,1501865.0,188.0,15.0
14,120,Treino,1145.0,0.0,173.0,0.0,1501865.0,188.0,15.0
14,125,Treino,1140.0,0.0,173.0,0.0,1501865.0,188.0,15.0
14,130,Treino,1135.0,3.0,173.0,8.534487742830558,1501865.0,188.0,15.3
14,135,Treino,1130.0,3.0,173.0,0.9888715908436208,1501865.0,188.0,15.6
14,140,Treino,1125.0,3.0,173.0,-1.02135047281325,1501865.0,188.0,15.9
14,145,Treino,1120.0,3.0,173.0,-1.8142903587038768,1501865.0,188.0,16.2
14,150,Treino,1115.0,3.0,173.0,-2.0780056601200214,1501865.0,188.0,16.5
14,155,Treino,1110.0,3.0,173.0,-1.968696502812415,1501865.0,188.0,16.8
14,160,Treino,1105.0,3.0,173.0,-1.4253656914893813,1501865.0,188.0,17.1
14,165,Treino,1100.0,3.0,173.0,-0.060754847988873,1501865.0,188.0,17.4
14,170,Treino,1095.0,3.0,173.0,3.973746776273231,1501865.0,188.0,17.7
14,175,Treino,1090.0,3.0,173.0,49.99999999999984,1501865.0,188.0,18.0
14,180,Treino,1085.0,0.0,170.0,0.0,1501865.0,188.0,18.0
14,185,Treino,1080.0,0.0,170.0,0.0,1501865.0,188.0,18.0
14,190,Treino,1075.0,0.0,170.0,0.0,1501865.0,188.0,18.0
14,195,Treino,1070.0,0.0,170.0,0.0,1501865.0,188.0,18.0
14,200,Treino,1065.0,0.0,170.0,0.0,1501865.0,188.0,18.0
14,205,Treino,1060.0,0.0,170.0,0.0,1501865.0,188.0,18.0
14,210,Treino,1055.0,0.0,170.0,0.0,1501865.0,188.0,18.0
14,215,Treino,1050.0,0.0,170.0,0.0,1501865.0,188.0,18.0
14,220,Treino,1045.0,0.0,170.0,0.0,1501865.0,188.0,18.0
14,225,Treino,1040.0,0.0,170.0,0.0,1501865.0,188.0,18.0
14,230,Treino,1035.0,0.0,170.0,0.0,1501865.0,188.0,18.0
14,235,Treino,1030.0,0.0,170.0,0.0,1501865.0,188.0,18.0
14,240,Treino,1025.0,0.0,170.0,0.0,1501865.0,188.0,18.0
14,245,Treino,1020.0,0.0,170.0,0.0,1501865.0,188.0,18.0
14,250,Treino,1015.0,0.0,170.0,0.0,1501865.0,188.0,18.0
14,255,Treino,1010.0,0.0,170.0,0.0,1501865.0,188.0,18.0
14,260,Treino,1005.0,0.0,170.0,0.0,1501865.0,188.0,18.0
14,265,Treino,1000.0,6.0,170.0,5.79196217494094,1501865.0,188.0,18.6
14,270,Treino,995.0,6.0,170.0,0.4072473404255627,1501865.0,188.0,19.2
14,275,Treino,990.0,6.0,170.0,-1.2411347517730658,1501865.0,188.0,19.8
14,280,Treino,985.0,6.0,170.0,-1.9004875886524863,1501865.0,188.0,20.4
14,285,Treino,980.0,6.0,170.0,-2.085106382978723,1501865.0,188.0,21.0
14,290,Treino,975.0,6.0,170.0,-1.900487588652486,1501865.0,188.0,21.6
14,295,Treino,970.0,6.0,170.0,-1.2411347517730655,1501865.0,188.0,22.2
14,300,Treino,965.0,6.0,170.0,0.4072473404255636,1501865.0,188.0,22.8
14,305,Treino,960.0,6.0,170.0,5.791962174940942,1501865.0,188.0,23.4
14,310,Treino,955.0,0.0,164.0,0.0,1501865.0,188.0,24.0
14,315,Treino,950.0,0.0,164.0,0.0,1501865.0,188.0,24.0
14,320,Treino,945.0,0.0,164.0,0.0,1501865.0,188.0,24.0
14,325,Treino,940.0,0.0,164.0,0.0,1501865.0,188.0,24.0
14,330,Treino,935.0,0.0,164.0,0.0,1501865.0,188.0,24.0
14,335,Treino,930.0,0.0,164.0,0.0,1501865.0,188.0,24.0
14,340,Treino,925.0,0.0,164.0,0.0,1501865.0,188.0,24.0
14,345,Treino,920.0,0.0,164.0,0.0,1501865.0,188.0,24.0
14,350,Treino,915.0,0.0,164.0,0.0,1501865.0,188.0,24.0
14,355,Treino,910.0,0.0,164.0,0.0,1501865.0,188.0,24.0
14,360,Treino,905.0,0.0,164.0,0.0,1501865.0,188.0,24.0
14,365,Treino,900.0,0.0,164.0,0.0,1501865.0,188.0,24.0
14,370,Treino,895.0,0.0,164.0,0.0,1501865.0,188.0,24.0
14,375,Treino,890.0,0.0,164.0,0.0,1501865.0,188.0,24.0
14,380,Treino,885.0,0.0,164.0,0.0,1501865.0,188.0,24.0
14,385,Treino,880.0,0.0,164.0,0.0,1501865.0,188.0,24.0
14,390,Treino,875.0,0.0,164.0,0.0,1501865.0,188.0,24.0
14,395,Treino,870.0,9.0,164.0,13.124339821940609,1501865.0,188.0,24.9
14,400,Treino,865.0,9.0,164.0,1.7259530141844015,1501865.0,188.0,25.8
14,405,Treino,860.0,9.0,164.0,-0.7586145884018269,1501865.0,188.0,26.7
14,410,Treino,855.0,9.0,164.0,-1.7081763445626532,1501865.0,188.0,27.6
14,415,Treino,850.0,9.0,164.0,-2.0565662795079973,1501865.0,188.0,28.5
14,420,Treino,845.0,9.0,164.0,-2.0203699226305627,1501865.0,188.0,29.4
14,425,Treino,840.0,9.0,164.0,-1.5796260477111557,1501865.0,188.0,30.3
14,430,Treino,835.0,9.0,164.0,-0.4429707913400471,1501865.0,188.0,31.2
14,435,Treino,830.0,9.0,164.0,2.684314695695224,1501865.0,188.0,32.1
14,440,Treino,825.0,9.0,164.0,22.330729166666504,1501865.0,188.0,33.0
14,445,Treino,820.0,0.0,155.0,0.0,1501865.0,188.0,33.0
14,450,Treino,815.0,3.0,155.0,5.79196217494075,1501865.0,188.0,33.3
14,455,Treino,810.0,3.0,155.0,0.4072473404255627,1501865.0,188.0,33.6
14,460,Treino,805.0,3.0,155.0,-1.2411347517730658,1501865.0,188.0,33.9
14,465,Treino,800.0,3.0,155.0,-1.900487588652468,1501865.0,188.0,34.2
14,470,Treino,795.0,3.0,155.0,-2.085106382978723,1501865.0,188.0,34.5
14,475,Treino,790.0,3.0,155.0,-1.900487588652468,1501865.0,188.0,34.8
14,480,Treino,785.0,3.0,155.0,-1.2411347517730655,1501865.0,188.0,35.1
14,485,Treino,780.0,3.0,155.0,0.4072473404255636,1501865.0,188.0,35.4
14,490,Treino,775.0,3.0,155.0,5.791962174940748,1501865.0,188.0,35.7
14,495,Treino,770.0,0.0,152.0,0.0,1501865.0,188.0,36.0
14,500,Treino,765.0,0.0,152.0,0.0,1501865.0,188.0,36.0
14,505,Treino,760.0,0.0,152.0,0.0,1501865.0,188.0,36.0
14,510,Treino,755.0,0.0,152.0,0.0,1501865.0,188.0,36.0
14,515,Treino,750.0,6.0,152.0,5.79196217494094,1501865.0,188.0,36.6
14,520,Treino,745.0,6.0,152.0,0.4072473404255627,1501865.0,188.0,37.2
14,525,Treino,740.0,6.0,152.0,-1.2411347517730658,1501865.0,188.0,37.8
14,530,Treino,735.0,6.0,152.0,-1.9004875886524863,1501865.0,188.0,38.4
14,535,Treino,730.0,6.0,152.0,-2.085106382978723,1501865.0,188.0,39.0
14,540,Treino,725.0,6.0,152.0,-1.900487588652486,1501865.0,188.0,39.6
14,545,Treino,720.0,6.0,152.0,-1.2411347517730655,1501865.0,188.0,40.2
14,550,Treino,715.0,20.0,152.0,8.612203569048505,1501865.0,188.0,42.2
14,555,Treino,710.0,20.0,152.0,2.7208711846649107,1501865.0,188.0,44.2
14,560,Treino,705.0,14.0,146.0,-0.060754847988905,1501865.0,188.0,46.2
14,565,Treino,700.0,14.0,146.0,-1.4253656914893558,1501865.0,188.0,47.6
14,570,Treino,695.0,14.0,146.0,-1.968696502812423,1501865.0,188.0,49.0
14,575,Treino,690.0,14.0,146.0,-2.078005660120021,1501865.0,188.0,50.4
14,580,Treino,685.0,14.0,146.0,-1.8142903587038963,1501865.0,188.0,51.8
14,585,Treino,680.0,14.0,146.0,-1.0213504728132303,1501865.0,188.0,53.2
14,590,Treino,675.0,14.0,146.0,0.9888715908435496,1501865.0,188.0,54.6
14,595,Treino,670.0,14.0,146.0,8.534487742830704,1501865.0,188.0,56.0
14,600,Treino,665.0,1.0,132.0,5.7919621749411245,1501865.0,188.0,56.1
14,605,Treino,660.0,1.0,132.0,0.4072473404257208,1501865.0,188.0,56.2
14,610,Treino,655.0,1.0,132.0,-1.2411347517731453,1501865.0,188.0,56.3
14,615,Treino,650.0,1.0,132.0,-1.900487588652503,1501865.0,188.0,56.4
14,620,Treino,645.0,1.0,132.0,-2.085106382978723,1501865.0,188.0,56.5
14,625,Treino,640.0,1.0,132.0,-1.900487588652503,1501865.0,188.0,56.6
14,630,Treino,635.0,1.0,132.0,-1.241134751773146,1501865.0,188.0,56.7
14,635,Treino,630.0,1.0,132.0,0.4072473404257217,1501865.0,188.0,56.8
14,640,Treino,625.0,1.0,132.0,5.791962174941121,1501865.0,188.0,56.9
14,645,Treino,620.0,15.0,131.0,5.791962174940899,1501865.0,188.0,58.5
14,650,Treino,615.0,15.0,131.0,0.4072473404255321,1501865.0,188.0,60.0
