Ciclo,X_max_Atual,Duration_max,Corrente_A_mean,Corrente_A_std,Corrente_A_max,Corrente_A_min,Corrente_A_median,Volt_A_mean,Volt_A_std,Volt_A_max,Volt_A_min,Fbk_Vel_mean,Fbk_Vel_std,Fbk_Vel_max,Fbk_Vel_min,Ciclo_Relativo,Distancia_Ref
3613,29.0,0.299,0.4991166666666666,0.6926241887442363,1.3,-0.81,0.825,13.144883333333334,0.20975934948582464,13.89,12.82,-0.8480166666666666,1.5680446974957256,0.21,-5.01,828.0,160.0
3614,29.0,0.299,0.5,0.6942064084712873,1.3,-0.82,0.845,13.148650000000002,0.2093810199593061,13.87,12.83,-0.8375833333333333,1.572299123559339,0.21,-5.05,829.0,160.0
3615,29.0,0.299,0.4991333333333334,0.6874663134358445,1.29,-0.82,0.82,13.149983333333333,0.2104256749147474,13.88,12.84,-0.8619166666666667,1.5655169215869817,0.21,-4.94,830.0,160.0
3616,29.0,0.299,0.4628333333333333,0.6859199047618233,1.28,-0.81,0.805,13.1408,0.2119573145044838,13.85,12.55,-0.8717333333333332,1.5828519712300753,0.21,-5.06,831.0,160.0
3617,29.0,0.299,0.5319833333333334,0.689282053519744,1.3,-0.82,0.85,13.155016666666667,0.20506361174928517,13.88,12.79,-0.8340333333333334,1.5625391557475592,0.21,-4.95,832.0,160.0
3618,29.0,0.299,0.4967,0.6940429400772828,1.31,-0.82,0.825,13.149816666666668,0.21261579319219645,13.87,12.64,-0.8535333333333334,1.5726882811304006,0.21,-5.04,833.0,160.0
3619,29.0,0.299,0.447,0.6836460730929611,1.27,-0.81,0.04,13.138216666666667,0.21569932015829651,13.87,12.8,-0.8620166666666668,1.5801241787982767,0.21,-5.09,834.0,160.0
3620,29.0,0.299,0.45571666666666666,0.6854075129587195,1.27,-0.81,0.8,13.139016666666667,0.21266698175968293,13.86,12.87,-0.8636499999999999,1.579084658305826,0.21,-5.07,835.0,160.0
3621,29.0,0.299,0.48324999999999996,0.6940577289042696,1.28,-0.82,0.84,13.145866666666667,0.21267102254092926,13.86,12.62,-0.8383,1.5775829793583822,0.21,-5.1,836.0,160.0
3622,29.0,0.299,0.48625,0.6961979532792736,1.29,-0.81,0.855,13.1404,0.205860318625619,13.85,12.83,-0.8341999999999999,1.5831113129051964,0.21,-5.14,837.0,160.0
3623,29.0,0.299,0.45798333333333335,0.6916422833631427,1.28,-0.81,0.42500000000000004,13.140283333333333,0.21534323199991803,13.89,12.86,-0.8513833333333333,1.5774776213305062,0.21,-5.1,838.0,160.0
3624,29.0,0.299,0.48050000000000004,0.6937149876860337,1.3,-0.81,0.82,13.149233333333333,0.21353549564898464,13.83,12.77,-0.8514333333333334,1.5805941103875705,0.21,-5.12,839.0,160.0
3625,29.0,0.299,0.4782,0.6874948547386759,1.27,-0.81,0.815,13.147549999999999,0.21120173876516388,13.86,12.87,-0.8587,1.574941176525606,0.21,-5.04,840.0,160.0
3626,29.0,0.299,0.5484666666666667,0.7001521291086543,1.34,-0.82,0.865,13.159466666666667,0.20624162585654002,13.9,12.87,-0.8339,1.5690383229113967,0.21,-5.01,841.0,160.0
3627,29.0,0.299,0.48415,0.6936053812325794,1.29,-0.82,0.825,13.146566666666667,0.21153910641958526,13.85,12.81,-0.8399166666666666,1.578365575377935,0.21,-5.11,842.0,160.0
3628,29.0,0.299,0.4915166666666666,0.68811096068336,1.28,-0.82,0.83,13.152383333333335,0.2134003731353651,13.87,12.87,-0.8386333333333333,1.5694551436625501,0.21,-5.03,843.0,160.0
3629,29.0,0.299,0.4667166666666666,0.6843217177696763,1.26,-0.8,0.82,13.140033333333333,0.21065602013770302,13.86,12.63,-0.8376666666666667,1.580195320513842,0.21,-5.12,844.0,160.0
3630,29.0,0.299,0.4849833333333333,0.6938152725639304,1.28,-0.82,0.84,13.140516666666667,0.20634242183153362,13.82,12.51,-0.8290833333333333,1.5795388244311577,0.21,-5.1,845.0,160.0
3631,29.0,0.299,0.49201666666666666,0.6950416567107041,1.29,-0.81,0.86,13.141,0.20679201684393977,13.8,12.87,-0.8279166666666666,1.583652029110056,0.21,-5.14,846.0,160.0
3632,29.0,0.299,0.4627666666666666,0.681687495821084,1.27,-0.8,0.81,13.137366666666667,0.21055947150537502,13.86,12.87,-0.8652833333333333,1.583422336865214,0.21,-5.1,847.0,160.0
3633,29.0,0.299,0.43834999999999996,0.679551391966695,1.25,-0.82,0.04,13.13415,0.2134272619893414,13.88,12.65,-0.876,1.5942316721148015,0.21,-5.14,848.0,160.0
3634,29.0,0.299,0.44100000000000006,0.6777895428824007,1.24,-0.82,0.04,13.133733333333334,0.21314654106702843,13.85,12.87,-0.8392333333333334,1.5764638094354269,0.21,-5.1,849.0,160.0
3635,29.0,0.299,0.46766666666666673,0.6914301712332984,1.28,-0.81,0.835,13.140216666666667,0.2146195602649101,13.87,12.59,-0.8384166666666667,1.5785242764074197,0.21,-5.11,850.0,160.0
3636,29.0,0.299,0.45271666666666666,0.6874108493824033,1.29,-0.81,0.05,13.138466666666666,0.21659833861175345,13.86,12.51,-0.8495,1.579662719436852,0.21,-5.12,851.0,160.0
3637,29.0,0.299,0.4397333333333333,0.6859040526959518,1.26,-0.81,0.04,13.1381,0.21461630163670015,13.87,12.87,-0.8624833333333334,1.5838963178287928,0.21,-5.12,852.0,160.0
3638,29.0,0.299,0.44129999999999997,0.6851640140946914,1.27,-0.8,0.04,13.134716666666666,0.21505503365741493,13.86,12.83,-0.8765666666666666,1.59083347047185,0.21,-5.1,853.0,160.0
3639,29.0,0.299,0.4181166666666667,0.6756204986177345,1.24,-0.82,0.03,13.129766666666667,0.21567136059722516,13.83,12.87,-0.8669,1.586582531801302,0.21,-5.13,854.0,160.0
3640,20.0,0.299,-0.7946166666666666,0.6673780854236436,0.72,-1.46,-1.09,12.6765,0.19381784987857104,12.97,12.28,-0.50105,1.2981775066985881,0.21,-4.78,855.0,169.0
3641,20.0,0.299,-0.75005,0.6802259500135136,0.72,-1.45,-1.06,12.671383333333333,0.20215265489729897,13.15,12.16,-0.5507833333333333,1.3195649431235874,0.21,-4.77,856.0,169.0
3642,20.0,0.299,-0.7513,0.6772691235958517,0.72,-1.45,-1.05,12.677516666666667,0.19689916672919847,12.97,12.29,-0.5416833333333333,1.318048337032249,0.21,-4.77,857.0,169.0
3643,20.0,0.299,-0.7422,0.6808232961650198,0.73,-1.45,-1.05,12.677033333333334,0.19756750852032495,12.97,12.25,-0.5497500000000001,1.3189965974963738,0.21,-4.77,858.0,169.0
3644,20.0,0.299,-0.7274166666666666,0.6790060690390601,0.76,-1.44,-1.04,12.68035,0.19916279907207737,12.98,12.24,-0.5517166666666666,1.3190759981404934,0.21,-4.77,859.0,169.0
3645,20.0,0.299,-0.69675,0.684530184473818,0.75,-1.43,-1.01,12.680566666666667,0.20079477863588963,13.12,12.21,-0.5880833333333334,1.3434292550513287,0.21,-4.77,860.0,169.0
3646,20.0,0.299,-0.6996333333333333,0.681730489016724,0.72,-1.41,-1.02,12.683666666666666,0.1987680476925999,12.98,12.25,-0.5771333333333333,1.3322681209623088,0.21,-4.77,861.0,169.0
3647,20.0,0.299,-0.7128666666666668,0.675193250433736,0.75,-1.42,-1.03,12.682083333333333,0.1982144663742334,12.98,12.22,-0.5530166666666667,1.318961396325616,0.21,-4.77,862.0,169.0
3648,20.0,0.299,-0.7091500000000001,0.6751042292618805,0.72,-1.41,-1.02,12.682883333333335,0.19840394804511424,12.97,12.26,-0.5574833333333333,1.3193760222933264,0.21,-4.77,863.0,169.0
3649,20.0,0.299,-0.7082166666666667,0.6716376614683894,0.72,-1.41,-1.025,12.684116666666666,0.19739425999427263,13.18,12.19,-0.5541166666666666,1.3189512020963507,0.21,-4.77,864.0,169.0
3650,20.0,0.299,-0.68535,0.679915450036741,0.75,-1.41,-1.0,12.68335,0.19817012008412857,12.97,12.23,-0.5882666666666666,1.3427875705616958,0.21,-4.77,865.0,169.0
3651,20.0,0.299,-0.6820666666666667,0.6789846063903661,0.75,-1.4,-1.0,12.683333333333334,0.19900727469414534,12.97,12.22,-0.5874666666666667,1.342193374286602,0.21,-4.77,866.0,169.0
3652,20.0,0.299,-0.6884166666666667,0.6783973993473826,0.75,-1.41,-1.01,12.680433333333333,0.20047725749698547,12.97,12.12,-0.5813833333333333,1.3356884713671549,0.21,-4.77,867.0,169.0
3653,20.0,0.299,-0.7135,0.6692160838958578,0.72,-1.4,-1.02,12.6851,0.1958159760953044,12.98,12.18,-0.5465333333333333,1.318561712829471,0.21,-4.77,868.0,169.0
3654,20.0,0.299,-0.6730333333333334,0.6808568687188893,0.71,-1.4,-1.0,12.68565,0.20014496624327394,12.97,12.22,-0.6021333333333333,1.3583579582693017,0.21,-4.77,869.0,169.0
3655,20.0,0.299,-0.6754333333333333,0.6805378008503272,0.74,-1.4,-0.99,12.681000000000001,0.20139496821429279,12.97,12.15,-0.5992166666666666,1.3553798892299915,0.21,-4.77,870.0,169.0
3656,20.0,0.299,-0.7119,0.6687888462497811,0.72,-1.4,-1.03,12.685983333333333,0.19606061817429568,13.09,12.28,-0.5503,1.3189634886812154,0.21,-4.77,871.0,169.0
3657,20.0,0.299,-0.69715,0.6710396420246828,0.73,-1.4,-1.02,12.683083333333334,0.19507712542391972,12.98,12.24,-0.5638666666666666,1.3220908652517773,0.21,-4.77,872.0,169.0
3658,20.0,0.299,-0.6200166666666667,0.6890220742135039,0.75,-1.38,-0.97,12.691783333333333,0.203647834401244,12.97,12.18,-0.65495,1.4292310869834877,0.21,-4.88,873.0,169.0
3659,20.0,0.299,-0.6765000000000001,0.678654086371141,0.71,-1.4,-1.0,12.682416666666667,0.20233443873296564,12.97,12.16,-0.5991166666666666,1.3555107532066974,0.21,-4.77,874.0,169.0
3660,20.0,0.299,-0.68825,0.6738044658977657,0.73,-1.4,-1.0,12.678666666666667,0.203281646823927,12.97,12.11,-0.5809666666666666,1.3349561461245394,0.21,-4.77,875.0,169.0
3661,20.0,0.299,-0.6815833333333333,0.6768304752367738,0.72,-1.4,-1.0,12.683283333333334,0.1997370217360189,12.97,12.14,-0.59525,1.3501557212482438,0.21,-4.77,876.0,169.0
3662,20.0,0.299,-0.68225,0.6802943761566633,0.72,-1.41,-0.98,12.6866,0.1977421129621394,12.97,12.13,-0.6036666666666667,1.3596196152057787,0.21,-4.77,877.0,169.0
3663,20.0,0.299,-0.6805666666666668,0.6770484990054737,0.7,-1.4,-1.0,12.681666666666667,0.1993140713898024,12.97,12.18,-0.5929833333333334,1.3477550491501555,0.21,-4.77,878.0,169.0
3664,20.0,0.299,-0.7052333333333333,0.6702788487742087,0.75,-1.4,-1.02,12.684516666666667,0.19822610584200628,12.97,12.19,-0.55195,1.3191834997489988,0.21,-4.77,879.0,169.0
3665,20.0,0.299,-0.7064833333333334,0.6692922031102178,0.72,-1.4,-1.01,12.684149999999999,0.19695751980485326,12.97,12.11,-0.5603,1.3202009168183249,0.21,-4.77,880.0,169.0
3666,20.0,0.299,-0.6816666666666666,0.677017338293098,0.73,-1.4,-0.99,12.681366666666666,0.1992376092268709,12.97,12.25,-0.5959333333333333,1.350515438195196,0.21,-4.77,881.0,169.0
3667,20.0,0.299,-0.7197166666666667,0.6661353567993417,0.75,-1.41,-1.03,12.685466666666667,0.19431945082905752,12.97,12.27,-0.54755,1.3188506774267184,0.21,-4.77,882.0,169.0
3668,14.0,0.299,-0.30701666666666666,0.6107322841696686,0.77,-1.16,0.0,12.747683333333335,0.22120734059876823,13.07,12.1,-0.9290833333333334,1.623481386632892,0.21,-4.92,883.0,175.0
3669,14.0,0.299,-0.39646666666666663,0.6327098216557009,0.73,-1.19,-0.02,12.723283333333335,0.21552448676708588,13.11,11.98,-0.8946666666666666,1.597787354313739,0.21,-4.85,884.0,175.0
3670,14.0,0.299,-0.37146666666666667,0.6243831137023831,0.75,-1.17,-0.01,12.7273,0.2165745851160668,12.98,11.99,-0.8894,1.5890529009034853,0.21,-4.83,885.0,175.0
3671,14.0,0.299,-0.36121666666666663,0.6198801809921555,0.76,-1.17,-0.01,12.728566666666667,0.2178019169197394,12.99,11.99,-0.93625,1.634261133740696,0.21,-4.93,886.0,175.0
3672,14.0,0.299,-0.26416666666666666,0.5843252795113484,0.75,-1.13,-0.01,12.758316666666666,0.22215066490729407,12.97,12.02,-0.9852333333333333,1.670802975576178,0.21,-4.91,887.0,175.0
3673,14.0,0.299,-0.3234166666666667,0.6099515509829175,0.76,-1.15,-0.01,12.7399,0.2199946652866625,12.97,12.11,-0.9051166666666668,1.6020172966461625,0.21,-4.84,888.0,175.0
3674,14.0,0.299,-0.3487,0.5995721707851076,0.72,-1.12,-0.01,12.733866666666668,0.2137917063680018,12.97,11.99,-0.9869333333333333,1.6799842779559533,0.21,-4.94,889.0,175.0
3675,14.0,0.299,-0.29983333333333334,0.5993908751871782,0.75,-1.14,-0.01,12.751066666666667,0.219384924574989,13.16,12.02,-0.9517666666666665,1.6475696308106387,0.21,-4.94,890.0,175.0
3676,13.0,0.299,0.0675,0.17903213167926782,0.73,-0.03,-0.0,12.9083,0.15875068388111221,12.98,12.16,-0.42050000000000004,1.220392565265617,0.0,-4.93,891.0,176.0
3677,13.0,0.299,0.06695000000000001,0.17493580267752715,0.71,-0.03,0.0,12.910050000000002,0.153635403565438,12.98,12.26,-0.4127333333333333,1.208133756741855,-0.0,-4.93,892.0,176.0
3678,13.0,0.299,0.06143333333333333,0.16888600601372417,0.72,-0.03,0.0,12.910816666666667,0.15570990874601082,12.98,12.28,-0.3854666666666667,1.1597311798738137,0.0,-4.91,893.0,176.0
3679,14.0,0.299,-0.5027,0.6411988276353408,0.71,-1.24,-0.79,12.689933333333334,0.21486260444029592,13.22,12.0,-0.8254166666666667,1.54449406913879,0.21,-4.78,894.0,175.0
3680,13.0,0.299,0.06795000000000001,0.17693164078022328,0.7,-0.02,0.0,12.904666666666667,0.16546960205496536,12.98,12.16,-0.4318166666666666,1.234692935158011,-0.0,-4.91,895.0,176.0
3681,13.0,0.299,0.051833333333333335,0.1525727245699354,0.7,-0.03,-0.0,12.920416666666666,0.13927426871260395,12.98,12.23,-0.31146666666666667,1.0217346777948615,0.0,-4.77,896.0,176.0
3682,13.0,0.299,0.06526666666666667,0.1706745789762986,0.69,-0.03,-0.0,12.910233333333334,0.1514414179168136,13.0,12.26,-0.4087,1.2010630975405872,0.0,-4.93,897.0,176.0
3683,13.0,0.299,0.06263333333333333,0.1685915302212009,0.68,-0.03,0.0,12.911833333333334,0.15350323871517998,13.01,12.23,-0.3920166666666667,1.1730260368782157,-0.0,-4.93,898.0,176.0
3684,13.0,0.299,0.06578333333333333,0.17422488409893605,0.71,-0.03,-0.0,12.906633333333334,0.1608668054760327,12.98,12.2,-0.42118333333333335,1.2204929761768604,0.0,-4.92,899.0,176.0
3685,13.0,0.299,0.0691,0.17996157074472366,0.72,-0.02,-0.0,12.90315,0.16754809689944478,12.99,12.26,-0.43978333333333336,1.24881771923769,0.0,-4.93,900.0,176.0
3686,13.0,0.299,0.05803333333333333,0.16182741550667953,0.68,-0.03,-0.0,12.91605,0.14487769581469345,12.98,12.26,-0.35845,1.1105540575276611,0.0,-4.88,901.0,176.0
3687,13.0,0.299,0.05663333333333333,0.1614551904391901,0.69,-0.03,-0.0,12.915983333333333,0.14743561925553947,12.98,12.27,-0.34625,1.08801151307679,0.0,-4.8,902.0,176.0
3688,13.0,0.299,0.06336666666666667,0.17379107510225475,0.73,-0.03,0.0,12.908533333333335,0.15803102616555909,12.98,12.25,-0.40401666666666664,1.1929622645596665,-0.0,-4.92,903.0,176.0
3689,13.0,0.299,0.06611666666666667,0.1744978573677399,0.69,-0.03,-0.0,12.907216666666667,0.15910985607242425,12.98,12.25,-0.42121666666666663,1.2187301554111158,-0.0,-4.91,904.0,176.0
3690,13.0,0.299,0.06538333333333333,0.1714122418322921,0.69,-0.03,0.0,12.910666666666668,0.15468387350796184,13.06,12.14,-0.41113333333333335,1.2045133746337877,-0.0,-4.92,905.0,176.0
3691,13.0,0.299,0.0666,0.1765003133170071,0.72,-0.03,-0.0,12.907083333333333,0.16048130775613814,12.98,12.15,-0.42808333333333337,1.2314937221527866,0.0,-4.93,906.0,176.0
3692,13.0,0.299,0.05801666666666667,0.16072529594565044,0.7,-0.03,0.0,12.9152,0.14733795886850967,12.98,12.16,-0.34863333333333335,1.092672421446552,-0.0,-4.82,907.0,176.0
3693,13.0,0.299,0.06388333333333333,0.1689012505665973,0.7,-0.02,0.0,12.911766666666667,0.15169343113872485,12.98,12.28,-0.39675,1.1800958921592561,0.0,-4.92,908.0,176.0
3694,13.0,0.299,0.04975,0.1496063978928847,0.72,-0.04,0.0,12.921766666666667,0.1360001432124681,13.02,12.26,-0.29985,1.0043372439903395,-0.0,-4.77,909.0,176.0
731,185.0,0.299,-1.5073166666666666,0.4242164137147422,-0.62,-1.98,-1.64,12.506933333333333,0.2633530968964757,13.44,12.14,-0.27093333333333336,0.9686088653901583,0.0,-4.77,-5.0,5.0
732,185.0,0.299,-1.4986833333333334,0.432312297913326,-0.51,-1.98,-1.63,12.516449999999999,0.28213808794237233,13.5,12.15,-0.27953333333333336,0.9708553182480419,-0.0,-4.77,-4.0,5.0
733,185.0,0.299,-1.50915,0.43513064163783366,-0.56,-2.0,-1.645,12.51195,0.27915810259374024,13.5,12.13,-0.27623333333333333,0.970238845810017,0.0,-4.77,-3.0,5.0
734,185.0,0.299,-1.5016166666666668,0.4217083703678242,-0.6,-1.98,-1.64,12.51595,0.27589665173284367,13.47,12.14,-0.2727333333333333,0.96908138294306,0.0,-4.77,-2.0,5.0
735,185.0,0.299,-1.5105166666666665,0.42598317944590347,-0.61,-1.99,-1.645,12.495883333333333,0.27300630112933055,13.45,12.13,-0.2704166666666667,0.9682186764351766,-0.0,-4.77,-1.0,5.0
736,185.0,0.299,-1.5414,0.4416946875331327,-0.41,-2.03,-1.69,12.492916666666666,0.2624457836795555,13.39,12.13,-0.2577333333333333,0.9612737769991088,-0.0,-4.77,0.0,5.0
737,181.0,0.299,1.3988166666666666,0.6017565548523218,1.98,-0.03,1.63,13.323216666666667,0.26229846968842724,13.64,12.63,-0.28559999999999997,0.9714874951616339,0.0,-4.77,1.0,9.0
738,181.0,0.299,1.4065166666666666,0.6017670415890134,1.99,-0.03,1.64,13.322066666666666,0.2576594189672084,13.65,12.69,-0.28478333333333333,0.9712676705567166,-0.0,-4.77,2.0,9.0
739,181.0,0.299,1.3852833333333332,0.6149454036508777,1.98,-0.04,1.63,13.309266666666668,0.25888446102941515,13.65,12.7,-0.28858333333333336,0.9709638395352478,0.0,-4.77,3.0,9.0
740,181.0,0.299,1.4374666666666667,0.5917250034334959,2.01,-0.03,1.6549999999999998,13.333666666666666,0.2541197558358373,13.64,12.72,-0.27636666666666665,0.9702271383834037,0.0,-4.77,4.0,9.0
741,181.0,0.299,1.3957833333333334,0.613579268652733,2.0,-0.04,1.625,13.309883333333334,0.25446100630241064,13.63,12.58,-0.28785,0.9710446730687308,0.0,-4.77,5.0,9.0
742,181.0,0.299,1.4053,0.5981612699276029,1.98,-0.04,1.64,13.319583333333334,0.25240610357931964,13.63,12.66,-0.28473333333333334,0.9715099836351282,0.0,-4.77,6.0,9.0
743,181.0,0.299,1.3993666666666666,0.6153560248216985,2.0,-0.04,1.63,13.3214,0.2574007223891929,13.65,12.67,-0.28783333333333333,0.9710290768057495,0.0,-4.77,7.0,9.0
744,181.0,0.299,1.3990333333333334,0.6124515439704126,1.99,-0.04,1.63,13.308683333333333,0.24743174918833188,13.64,12.72,-0.28736666666666666,0.9711881432407976,-0.0,-4.77,8.0,9.0
745,181.0,0.299,1.4056333333333333,0.6022760937011877,2.0,-0.03,1.625,13.32785,0.2581839960047659,13.63,12.6,-0.2859166666666667,0.9712734492635411,0.0,-4.77,9.0,9.0
746,181.0,0.299,1.4068333333333334,0.6084639289310745,2.0,-0.03,1.65,13.321166666666667,0.26091268898684916,13.64,12.67,-0.28673333333333334,0.9711815750114006,-0.0,-4.77,10.0,9.0
747,181.0,0.299,1.3989,0.5999310950974076,1.96,-0.04,1.63,13.3147,0.2530064500619619,13.62,12.69,-0.28581666666666666,0.9712864297431668,-0.0,-4.77,11.0,9.0
748,181.0,0.299,1.4138,0.6093034091545406,2.01,-0.04,1.64,13.321933333333334,0.26473017520674647,13.64,12.63,-0.2859166666666667,0.9712734492635411,0.0,-4.77,12.0,9.0
749,181.0,0.299,1.42555,0.601225263271035,2.0,-0.04,1.645,13.327416666666666,0.25338672902561027,13.64,12.71,-0.2814333333333333,0.9713419175330678,0.0,-4.77,13.0,9.0
750,181.0,0.299,1.4022000000000001,0.6043626811918175,2.0,-0.04,1.625,13.335416666666667,0.2638753684456734,13.65,12.58,-0.2861,0.9713129626708483,-0.0,-4.77,14.0,9.0
751,181.0,0.299,1.3824333333333334,0.6129224002025097,1.98,-0.04,1.6,13.31475,0.25452355732897236,13.63,12.68,-0.2884833333333333,0.9711744605254251,0.0,-4.77,15.0,9.0
752,181.0,0.299,1.40355,0.5969677671575253,1.96,-0.04,1.63,13.319666666666667,0.24790721153577497,13.65,12.71,-0.2840333333333333,0.9713163703832612,0.0,-4.77,16.0,9.0
753,181.0,0.299,1.40015,0.6010576189258242,1.99,-0.04,1.61,13.322283333333333,0.2628093116298473,13.64,12.56,-0.28559999999999997,0.9714874951616339,0.0,-4.77,17.0,9.0
754,181.0,0.299,1.3936,0.6173834388105407,2.0,-0.04,1.61,13.320566666666666,0.2613609154070159,13.64,12.63,-0.28865,0.9708905146749607,-0.0,-4.77,18.0,9.0
755,181.0,0.299,1.3511499999999999,0.6085027829803454,1.94,-0.04,1.57,13.309666666666667,0.25036645373828587,13.64,12.71,-0.2892,0.9709706483720297,0.0,-4.77,19.0,9.0
756,181.0,0.299,1.3935333333333333,0.5982792650765941,1.94,-0.03,1.62,13.316966666666668,0.26100191996598693,13.63,12.71,-0.28655,0.9712363757926136,-0.0,-4.77,20.0,9.0
757,181.0,0.299,1.3900833333333333,0.613838868637342,1.98,-0.04,1.62,13.3172,0.2593896006812369,13.65,12.72,-0.28826666666666667,0.9711095467600809,0.0,-4.77,21.0,9.0
758,181.0,0.299,1.3937833333333334,0.6091619792116733,1.99,-0.04,1.62,13.3276,0.25381872779136094,13.65,12.69,-0.28736666666666666,0.9711881432407976,-0.0,-4.77,22.0,9.0
759,181.0,0.299,1.4491666666666667,0.585961794200492,2.01,-0.03,1.66,13.337866666666667,0.25965261669741885,13.65,12.61,-0.2725666666666667,0.9690627171681049,0.0,-4.77,23.0,9.0
760,181.0,0.299,1.3823833333333333,0.609136738068717,1.99,-0.04,1.605,13.325066666666666,0.25394384158711464,13.64,12.67,-0.28783333333333333,0.9711801877874193,0.0,-4.77,24.0,9.0
761,181.0,0.299,1.3974166666666668,0.6065938398410514,1.99,-0.03,1.63,13.321266666666666,0.2524498903428477,13.65,12.69,-0.28726666666666667,0.9711574401256514,0.0,-4.77,25.0,9.0
762,181.0,0.299,1.4425833333333333,0.604969536386322,2.0,-0.03,1.67,13.337666666666667,0.2598090133693134,13.65,12.7,-0.27873333333333333,0.9707122123579797,0.0,-4.77,26.0,9.0
763,181.0,0.299,1.41445,0.5987954220174433,2.0,-0.04,1.64,13.321433333333333,0.2613288480700368,13.64,12.54,-0.2843,0.9714190315674724,-0.0,-4.77,27.0,9.0
764,181.0,0.299,1.4015666666666666,0.6076995228501855,1.99,-0.03,1.63,13.309833333333332,0.264943321917357,13.63,12.67,-0.2866333333333333,0.9712207688567276,0.0,-4.77,28.0,9.0
765,181.0,0.299,1.5300833333333332,0.5784160280958268,2.1,-0.03,1.75,13.355450000000001,0.2562073401926941,13.64,12.57,-0.22981666666666664,0.933630857111707,0.0,-4.77,29.0,9.0
766,181.0,0.299,1.4568,0.5922330565936045,2.03,-0.04,1.67,13.334349999999999,0.250925320951255,13.66,12.65,-0.2718333333333333,0.9687955995694502,-0.0,-4.77,30.0,9.0
767,181.0,0.299,1.3809,0.61923469649957,1.99,-0.05,1.61,13.313433333333334,0.26162752242396625,13.65,12.58,-0.28900000000000003,0.971017915894611,0.0,-4.77,31.0,9.0
768,181.0,0.299,1.3898,0.6145731257369874,1.99,-0.04,1.61,13.314166666666667,0.2618840920808857,13.64,12.61,-0.28861666666666663,0.9710433194607426,-0.0,-4.77,32.0,9.0
769,181.0,0.299,1.4059833333333334,0.5934202662612483,1.95,-0.03,1.62,13.330483333333333,0.24891604686360047,13.64,12.7,-0.28319999999999995,0.9712321623528782,-0.0,-4.77,33.0,9.0
770,181.0,0.299,1.4327666666666665,0.5892999827521419,2.0,-0.04,1.65,13.3337,0.25739476187185206,13.64,12.68,-0.27765,0.9705195298204662,-0.0,-4.77,34.0,9.0
771,181.0,0.299,1.4225999999999999,0.584676249898459,1.98,-0.04,1.645,13.3284,0.2522859230680534,13.63,12.68,-0.27765,0.9705195298204662,0.0,-4.77,35.0,9.0
772,181.0,0.299,1.41215,0.5964484851959027,2.0,-0.03,1.63,13.322566666666667,0.2556423293519352,13.63,12.71,-0.28291666666666665,0.9714294201086581,0.0,-4.77,36.0,9.0
773,181.0,0.299,1.3637000000000001,0.6157476907775045,1.97,-0.04,1.59,13.29725,0.26162572031284037,13.62,12.64,-0.28941666666666666,0.9708549971191757,-0.0,-4.77,37.0,9.0
774,181.0,0.299,1.4090333333333334,0.5980427722869803,1.99,-0.03,1.64,13.315666666666665,0.2568030410490597,13.65,12.59,-0.2844333333333333,0.9713720287575938,0.0,-4.77,38.0,9.0
775,181.0,0.299,1.3747833333333332,0.6079654510784829,1.97,-0.03,1.605,13.302233333333334,0.26053369948979954,13.62,12.61,-0.2891333333333333,0.9710042899531398,0.0,-4.77,39.0,9.0
776,181.0,0.299,1.4366833333333333,0.5861687664488404,1.97,-0.04,1.645,13.323933333333333,0.2692731741052398,13.63,12.62,-0.27521666666666667,0.9701067629947934,-0.0,-4.77,40.0,9.0
777,181.0,0.299,1.4408333333333334,0.5969426603858496,2.0,-0.03,1.66,13.337250000000001,0.2577116534563601,13.65,12.63,-0.27736666666666665,0.9706205434090613,-0.0,-4.77,41.0,9.0
778,181.0,0.299,1.3940166666666667,0.6061837986274624,1.96,-0.04,1.61,13.319933333333333,0.2676391477554129,13.65,12.7,-0.2876,0.9710639432961922,0.0,-4.77,42.0,9.0
779,181.0,0.299,1.4308333333333334,0.6062250574299793,2.01,-0.04,1.65,13.32925,0.26179285066842367,13.66,12.63,-0.28291666666666665,0.9714294201086581,-0.0,-4.77,43.0,9.0
780,181.0,0.299,1.40215,0.603041714712013,1.99,-0.04,1.63,13.32345,0.2582655597098063,13.63,12.72,-0.28603333333333336,0.9712367202868782,0.0,-4.77,44.0,9.0
781,181.0,0.299,1.4451500000000002,0.6054532188096322,2.04,-0.03,1.68,13.32285,0.2729637818655593,13.66,12.56,-0.2809333333333333,0.9710784990451263,0.0,-4.77,45.0,9.0
782,181.0,0.299,1.3829666666666667,0.6072820745631305,1.98,-0.04,1.6,13.319783333333334,0.2531599025965521,13.63,12.71,-0.2869,0.9713488496138125,-0.0,-4.77,46.0,9.0
783,181.0,0.299,1.3949500000000001,0.6109119028865625,2.0,-0.04,1.62,13.320683333333333,0.25737606166351157,13.64,12.7,-0.28783333333333333,0.9710290768057495,0.0,-4.77,47.0,9.0
784,181.0,0.299,1.4261666666666668,0.6003685336379028,1.99,-0.04,1.64,13.319600000000001,0.25756502007443455,13.65,12.58,-0.28173333333333334,0.9713407402202249,0.0,-4.77,48.0,9.0
785,181.0,0.299,1.4651833333333333,0.5886868608089002,2.04,-0.04,1.69,13.332699999999999,0.25003981652877866,13.66,12.66,-0.2665,0.9666103882836644,0.0,-4.77,49.0,9.0
