ID_Trem,Ciclo,Grupo,RUL_Alvo,Distancia_Ref_Atual,Inclinacao_Mecanica,Vibracao_Max,Vibracao_Kurtosis,Vibracao_Energia,MA5_Vibracao_Max,MA5_Vibracao_Energia,MA5_Vibracao_Std,Delta_Vibracao_Std,Acel_Vibracao_Std
2,1085,Treino,142.0,145.0,10.0,54.0,22.07840802194185,98673.0,54.0,108473.0,3.933687716599418,-2.813101666976501,-2.7371987456650357
2,1090,Treino,137.0,145.0,0.0,44.0,49.99999999999929,96713.0,52.0,104161.0,2.955146303240218,-4.186419223270287,-3.4558660914525667
2,1095,Treino,132.0,145.0,0.0,44.0,49.99999999999929,96713.0,50.0,100829.0,2.0230819983159325,-3.374664129477898,-1.8566211921597957
2,1100,Treino,127.0,145.0,0.0,44.0,49.99999999999929,96713.0,48.0,98477.0,1.1857981536618751,-1.8472198576449255,0.9658818093315757
2,1105,Treino,122.0,160.0,15.0,44.0,50.00000000000004,95705.0,46.0,96903.4,0.9068451252307621,1.9798989873223327,6.166318210592619
2,1110,Treino,117.0,160.0,15.0,44.0,3.973746776273379,90230.0,44.0,95214.8,1.493899050432263,4.782489483652429,8.157153613130326
2,1115,Treino,112.0,160.0,15.0,44.0,-0.0607548479888877,84755.0,44.0,92823.2,2.720970651974242,6.135358007709896,7.982577865354822
2,1120,Treino,107.0,160.0,15.0,44.0,-1.42536569148936,79280.0,44.0,89336.6,4.106322595224263,4.946860728927774,2.9669617416054415
2,1125,Treino,102.0,160.0,15.0,44.0,-1.9686965028124228,73805.0,44.0,84755.0,5.573746469686671,2.55462988865961,-2.227859594992819
2,1130,Treino,97.0,160.0,15.0,44.0,-2.078005660120022,68330.0,44.0,79280.0,6.663498549488088,1.2933013786195238,-4.842056629090372
2,1135,Treino,92.0,160.0,15.0,44.0,-1.8142903587038977,62855.0,44.0,73805.0,7.149659435944185,0.28653419968280947,-4.660326529244965
2,1140,Treino,87.0,160.0,15.0,44.0,-1.0213504728132403,57380.0,44.0,68330.0,7.254975665987962,-0.6751802143832588,-3.229810103042869
2,1145,Treino,82.0,160.0,15.0,44.0,0.984621296748335,51964.0,44.0,62866.8,7.004052675297764,-1.7565146235303075,-3.0498160021498313
2,1150,Treino,77.0,160.0,15.0,44.0,8.48096415599392,46548.0,44.0,57415.4,6.329056017833779,-3.2511578309408,-3.5376920306236093
2,1155,Treino,72.0,160.0,0.0,30.0,22.330729166666764,42168.0,41.2,52183.0,4.854629602064866,-6.605411850443932,-5.9302316360606735
2,1160,Treino,67.0,160.0,0.0,30.0,13.12433982194063,42227.0,38.4,48057.4,3.4316661351272386,-5.573668181554326,-3.8171535580240183
2,1165,Treino,62.0,159.0,-1.0,30.0,8.534487742830796,42286.0,35.6,45038.6,2.125803535417595,-3.829509925611556,-0.5783520946707563
2,1170,Treino,57.0,175.0,15.0,30.0,8.436742958567475,39706.0,32.8,42587.0,1.791799659737547,3.9455980769140258,10.551009927357958
2,1175,Treino,52.0,175.0,15.0,30.0,0.9747669010647888,36481.0,30.0,40573.6,2.1441810658421097,5.625566534270143,11.199234715824469
2,1180,Treino,47.0,175.0,15.0,30.0,-1.0187558284217464,33285.0,30.0,38797.0,3.4702040011641673,6.554015824714573,10.383525750326129
2,1185,Treino,42.0,175.0,15.0,30.0,-1.8048777648038916,30118.0,30.0,36375.2,4.892007127027037,3.205366826160267,-0.7402312507537587
2,1190,Treino,37.0,174.0,14.0,30.0,-2.065240823566464,26980.0,30.0,33314.0,6.343646346927929,1.6667791433700865,-3.9587873909000564
2,1195,Treino,32.0,175.0,15.0,30.0,-1.957244441579956,23754.0,30.0,30123.6,6.999683936628064,0.5956713488044132,-5.95834447591016
2,1200,Treino,27.0,174.0,14.0,30.0,-1.4188732833859,20557.0,30.0,26938.8,7.22420416792419,-0.36084793856357233,-3.5662147647238394
2,1205,Treino,22.0,175.0,15.0,30.0,-0.0657178683471872,17390.0,30.0,23759.8,7.104646499135219,-1.3019686187347448,-2.9687477621048313
2,1210,Treino,17.0,175.0,15.0,30.0,3.8820056755463215,14193.0,30.0,20574.8,6.611329716715517,-2.5414050344389176,-3.137076383243331
2,1215,Treino,12.0,174.0,14.0,29.0,44.45007317347744,11025.0,29.8,17383.8,5.52914506240298,-4.866745284673234,-4.505897346109662
2,1220,Treino,7.0,174.0,-1.0,15.0,-2.0780056601200223,10496.0,26.8,14732.2,4.145332534476499,-5.725602946883131,-4.4236343281483865
2,1225,Treino,2.0,175.0,1.0,15.0,-2.02036992263056,10612.0,23.8,12743.2,2.8480047161144046,-4.380903118275531,-1.839498083836613
3,50,Teste,370.0,16.0,16.0,189.0,50.00000000000013,1502242.0,189.0,1502242.0,2.2627416997969507,0.0,0.0
3,55,Teste,365.0,31.0,15.0,173.0,13.12433982194052,1481555.0,181.0,1491898.5,2.9306053810141894,0.0,0.0
3,60,Teste,360.0,31.0,15.0,173.0,1.7259530141843902,1456730.0,178.33333333333334,1480175.6666666667,3.805377120221229,0.0,0.0
3,65,Teste,355.0,31.0,15.0,173.0,-0.7586145884018265,1431905.0,177.0,1468108.0,4.515610956516367,4.38357076560483,4.38357076560483
3,70,Teste,350.0,31.0,15.0,173.0,-1.7081763445626494,1407080.0,176.2,1455902.4,5.067108429368277,3.6746292585444897,3.6746292585444897
3,75,Teste,345.0,31.0,15.0,173.0,-2.056566279508001,1382255.0,173.0,1431905.0,6.124932391126553,1.9969409099530235,1.9969409099530235
3,80,Teste,340.0,31.0,15.0,173.0,-2.02036992263056,1357430.0,173.0,1407080.0,6.909518187947489,0.8750855809343259,-3.508485184670504
3,85,Teste,335.0,31.0,15.0,173.0,-1.579626047711151,1332605.0,173.0,1382255.0,7.234088430315646,-0.09532651029982375,-3.7699557688443135
3,90,Teste,330.0,31.0,15.0,173.0,-0.4429707913400467,1307780.0,173.0,1357430.0,7.199083268995992,-1.0805748497848278,-3.0775157597378513
3,95,Teste,325.0,31.0,15.0,173.0,2.684314695695212,1282955.0,173.0,1332605.0,6.795993103102406,-2.263750555028113,-3.138836135962439
3,100,Teste,320.0,49.0,33.0,173.0,4.249719331540506,1230194.0,173.0,1302192.8,6.606127815947784,-0.5752367376608705,-0.4799102273610467
3,105,Teste,315.0,49.0,18.0,158.0,0.4246093236920369,1193444.0,170.0,1269395.6,6.589451401523235,0.966729315409852,2.0473041651946797
3,110,Teste,310.0,49.0,18.0,158.0,-1.229938406144251,1166345.0,167.0,1236143.6,6.852035275670211,3.2330436899029857,5.496794244931099
3,115,Teste,305.0,49.0,18.0,158.0,-1.8932829827834616,1139525.0,164.0,1202492.6,7.364906684678769,2.43310863103107,3.0083453686919404
3,120,Teste,300.0,49.0,18.0,158.0,-2.080546781801772,1112705.0,161.0,1168442.6,8.152742649320738,1.758811340304474,0.7920820248946221
3,125,Teste,295.0,49.0,18.0,158.0,-1.89825763739648,1085885.0,158.0,1139580.8,8.631214937199008,0.5042053309956032,-2.7288383589073826
3,130,Teste,290.0,49.0,18.0,158.0,-1.2421218764649395,1059065.0,158.0,1112705.0,8.824355018167273,-0.6319273247916168,-3.0650359558226867
3,135,Teste,285.0,49.0,18.0,158.0,0.3984517948268933,1032245.0,158.0,1085885.0,8.592156614195398,-1.8671281531662283,-3.6259394934707023
3,140,Teste,280.0,49.0,18.0,158.0,5.7410207757433565,1005425.0,158.0,1059065.0,7.884378331001622,-3.4981442243291614,-4.0023495553247646
3,145,Teste,275.0,71.0,21.0,140.0,5.756228350198287,950225.0,154.4,1026569.0,7.373046553434295,-1.763547952373477,-1.13162062758186
3,150,Teste,270.0,71.0,22.0,140.0,0.4057929406579075,922961.0,150.8,993984.2,7.350139505452586,1.5506621109464236,3.417790264112652
3,155,Teste,265.0,71.0,22.0,140.0,-1.2413870464871135,894581.0,147.2,961087.4,7.703750161082131,4.675017369324989,8.17316159365415
3,160,Teste,260.0,71.0,22.0,140.0,-1.900487588652484,866480.0,143.6,927934.4,8.415245629755542,4.247008078037458,6.010556030410935
3,165,Teste,255.0,71.0,22.0,140.0,-2.085106382978723,838100.0,140.0,894469.4,9.538230770194922,2.231316717776293,0.6806546068298696
3,170,Teste,250.0,71.0,22.0,140.0,-1.9004875886524808,809720.0,140.0,866368.4,10.387632385802412,0.7154068475162436,-3.959610521808745
3,175,Teste,245.0,71.0,22.0,140.0,-1.241134751773047,781340.0,140.0,838044.2,10.648364350842419,-0.7031554072206028,-4.950163485258061
3,180,Teste,240.0,71.0,22.0,140.0,0.4072473404255281,752960.0,140.0,809720.0,10.391878897813829,-2.22233559801486,-4.453652315791153
3,185,Teste,235.0,71.0,22.0,140.0,5.791962174940883,724580.0,140.0,781340.0,9.547844955679016,-4.2201697106740585,-4.935576558190302
3,190,Teste,230.0,71.0,0.0,118.0,0.0,696200.0,135.6,752960.0,7.325509357664153,-10.184021097498055,-9.480865690277453
3,195,Teste,225.0,71.0,0.0,118.0,0.0,696200.0,131.2,730256.0,5.148074056720422,-8.889342392059458,-6.667006794044598
3,200,Teste,220.0,86.0,15.0,118.0,50.00000000000004,692885.0,126.8,712565.0,3.535533905932739,-4.545686450484952,-0.3255167398108938
3,205,Teste,215.0,85.0,14.0,118.0,4.016996910403386,677138.0,122.4,697400.6,2.699257652620092,4.707961125496224,14.89198222299428
3,210,Teste,210.0,85.0,14.0,118.0,-0.0435116654682761,661598.0,118.0,684804.2,2.5533008145345284,5.937222603616776,14.826564995676234
3,215,Teste,205.0,85.0,14.0,118.0,-1.4162388463035396,646058.0,118.0,674775.8,3.885011391658736,4.537232542061394,9.082918992546347
3,220,Teste,200.0,85.0,14.0,118.0,-1.9632071373849869,630518.0,118.0,661639.4,5.291027619393345,2.322120013176824,-2.3858411123194
3,225,Teste,195.0,85.0,14.0,118.0,-2.074700275875088,614978.0,118.0,646058.0,6.2881397162623776,1.1696582242880282,-4.767564379328748
3,230,Teste,190.0,85.0,14.0,118.0,-1.8128655520865868,599438.0,118.0,630518.0,6.726307896273457,0.24024913993058306,-4.296983402130811
3,235,Teste,185.0,85.0,14.0,118.0,-1.0226263966831657,583898.0,118.0,614978.0,6.814468074090671,-0.6520576459702028,-2.974177659147027
3,240,Teste,180.0,85.0,14.0,118.0,0.9803648822734994,568358.0,118.0,599438.0,6.573901812979403,-1.6511592478401065,-2.8208174721281347
3,245,Teste,175.0,85.0,14.0,118.0,8.475419033509143,552818.0,118.0,583898.0,5.938615427534501,-3.0451528141030835,-3.2854019540336665
3,250,Teste,170.0,99.0,13.0,104.0,13.152057936639668,532626.0,115.2,567427.6,5.172964440823531,-3.0993975983528905,-2.4473399523826878
3,255,Teste,165.0,99.0,14.0,104.0,1.741882501888912,519253.0,112.4,551390.6,4.821211817784919,-0.3156826697061401,1.3354765781339664
3,260,Teste,160.0,99.0,14.0,104.0,-0.7521691336549852,505673.0,109.6,535745.6,4.779740707753192,2.317018731095679,5.362171545198763
3,265,Teste,155.0,99.0,14.0,104.0,-1.7047716994231408,492093.0,106.8,520492.6,5.041138970948548,3.484087001691522,6.583484600044413
3,270,Teste,150.0,99.0,14.0,104.0,-2.054622890543806,478513.0,104.0,505631.6,5.675989842405705,1.8878646583757623,2.2035473280819025
3,275,Teste,145.0,99.0,14.0,104.0,-2.019418912068911,464933.0,104.0,492093.0,6.4209583692197425,0.8328005858759289,-1.4842181452197503
3,280,Teste,140.0,99.0,14.0,104.0,-1.5797285418117195,451353.0,104.0,478513.0,6.730197225367239,-0.07647970494543976,-3.560566706636962
3,285,Teste,135.0,99.0,14.0,104.0,-0.4450292590283267,437773.0,104.0,464933.0,6.702096093185456,-0.9977412870990188,-2.885605945474781
3,290,Teste,130.0,99.0,14.0,104.0,2.6752062795061446,424193.0,104.0,451353.0,6.329757574364588,-2.102448226483009,-2.935248812358938
3,295,Teste,125.0,99.0,14.0,104.0,22.19828783198377,410613.0,104.0,437773.0,5.478330011186874,-3.915467438250286,-3.838987733304846
3,300,Teste,120.0,99.0,0.0,90.0,0.0,405000.0,101.2,425786.4,4.077636305502845,-6.0301622816353015,-5.032420994536283
3,305,Teste,115.0,118.0,19.0,90.0,8.534487742830724,392764.0,98.4,414068.6,3.7817702266315423,0.3058824948023888,2.408330721285398
3,310,Teste,110.0,118.0,19.0,90.0,0.9888715908435676,377469.0,95.6,402007.8,4.050471921372575,4.602905002494717,8.518372440745003
3,315,Teste,105.0,118.0,19.0,90.0,-1.0213504728132352,362174.0,92.8,389604.0,4.793785857907224,8.61758998461038,14.647752266245682
3,320,Teste,100.0,118.0,19.0,90.0,-1.8142903587038977,346879.0,90.0,376857.2,6.10282724295453,4.1090698813427515,3.8031873865403627
3,325,Teste,95.0,118.0,19.0,90.0,-2.078005660120022,331584.0,90.0,362174.0,8.020581031071433,2.2150981852440523,-2.387806817250665
3,330,Teste,90.0,118.0,19.0,90.0,-1.9686965028124248,316289.0,90.0,346879.0,8.87376412295603,0.855228271552134,-7.762361713058246
3,335,Teste,85.0,118.0,19.0,90.0,-1.4253656914893602,300994.0,90.0,331584.0,9.18963584358475,-0.3629433195982177,-4.472013200940969
3,340,Teste,80.0,118.0,19.0,90.0,-0.0607548479888944,285699.0,90.0,316289.0,9.056235285529299,-1.6381817462513926,-3.853279931495445
3,345,Teste,75.0,118.0,19.0,90.0,3.973746776273371,270404.0,90.0,300994.0,8.440431496018244,-3.2358645256355123,-4.091092797187646
3,350,Teste,70.0,118.0,19.0,90.0,49.99999999999999,255109.0,90.0,285699.0,7.0600788616031185,-6.266023589975172,-5.903080270376955
3,355,Teste,65.0,118.0,0.0,71.0,0.0,252050.0,86.2,272851.2,5.165515210370614,-7.950587194333128,-6.312405448081735
3,360,Teste,60.0,118.0,0.0,71.0,0.0,252050.0,82.4,263062.4,3.3749093386738025,-6.236953730527001,-3.001089204891489
3,365,Teste,55.0,137.0,19.0,71.0,8.567800703837056,243017.0,78.6,254526.0,2.785371323777843,2.315891351344444,8.581914941319617
3,370,Teste,50.0,136.0,18.0,71.0,0.9973057430047384,231857.0,74.8,246816.6,2.943979387437666,7.029994048826117,14.980581243159245
3,375,Teste,45.0,136.0,18.0,71.0,-1.0175414833402263,220697.0,71.0,239934.2,4.046095335363869,8.197585508139902,14.434539238666904
3,380,Teste,40.0,136.0,18.0,71.0,-1.8103063844113545,209432.0,71.0,231410.6,5.821960746701022,3.876429936832431,1.5605385854879872
3,385,Teste,35.0,160.0,42.0,71.0,0.5944715436148531,194336.0,71.0,219867.8,8.050444261450503,4.112423524921292,-2.917570523904825
3,390,Teste,30.0,160.0,42.0,71.0,-0.3083068173170518,173336.0,71.0,205931.6,9.90310789028262,6.068629755874012,-2.12895575226589
3,395,Teste,25.0,160.0,42.0,71.0,-1.055840401572159,152395.0,71.0,190039.2,11.633593528729687,6.803095184375689,2.9266652475432577
3,400,Teste,20.0,160.0,42.0,71.0,-1.3038233695859274,131395.0,71.0,172178.8,13.178295166383265,4.778676122660386,0.6662525977390938
3,405,Teste,15.0,181.0,63.0,71.0,-0.7494232244617658,108841.0,71.0,152060.6,14.682750794586141,2.135389933686225,-3.9332398221877867
3,410,Teste,10.0,180.0,62.0,71.0,-0.96376841159023,84064.0,71.0,130006.2,15.77720180786321,0.9322503990713003,-5.870844785304389
3,415,Teste,5.0,180.0,44.0,53.0,-1.350823356003397,68229.0,67.4,108984.8,16.38023019186888,1.3602634876344695,-3.4184126350259163
3,420,Teste,0.0,181.0,45.0,53.0,-1.256077878907775,54521.0,63.8,89410.0,16.6948171537481,0.8537518527574228,-1.2816380809288024
4,50,Treino,859.0,19.0,12.0,182.0,-1.428752519966684,1524523.0,182.0,1524523.0,3.540379317853628,0.0,0.0
4,55,Treino,854.0,19.0,7.0,177.0,-2.056566279508,1510583.0,179.5,1517553.0,3.532290677597424,0.0,0.0
4,60,Treino,849.0,19.0,7.0,177.0,-2.020369922630565,1498438.0,178.66666666666666,1511181.3333333333,3.524855703383899,0.0,0.0
4,65,Treino,844.0,19.0,7.0,177.0,-1.5796260477111488,1486293.0,178.25,1504959.25,3.4810484887601363,-0.19075247296478048,-0.19075247296478048
4,70,Treino,839.0,27.0,15.0,177.0,0.5258858395036556,1463524.0,178.0,1496672.2,3.5878535188065626,0.49087160165104704,0.49087160165104704
4,75,Treino,834.0,27.0,15.0,177.0,0.2146534802633071,1438099.0,177.0,1479387.4,3.7409207019701043,0.7957294787144868,0.7957294787144868
4,80,Treino,829.0,27.0,15.0,177.0,-0.4346514275343391,1412674.0,177.0,1459805.6,3.8451714954357046,0.6958291597803754,0.8865816327451559
4,85,Treino,824.0,27.0,8.0,170.0,-1.814290358703893,1394536.0,175.6,1439025.2,3.9276773068091577,-0.09255882716815034,-0.5834304288191974
4,90,Treino,819.0,27.0,8.0,170.0,-2.078005660120022,1381256.0,174.2,1418017.8,4.065227217038506,-0.26833883763575095,-1.0640683163502378
4,95,Treino,814.0,31.0,12.0,170.0,-1.8428347858257557,1366696.0,172.8,1398652.2,4.0814107035238205,0.05053506674961916,-0.6452940930307562
4,100,Treino,809.0,31.0,12.0,170.0,-1.2683694543340136,1347016.0,171.4,1380435.6,4.079161107214968,0.3719524403029526,0.46451126747110294
4,105,Treino,804.0,31.0,12.0,170.0,-0.491094153958759,1327336.0,170.0,1363368.0,4.098779254408359,0.10617034460060015,0.3745091822363511
4,110,Treino,799.0,31.0,12.0,170.0,1.1609833454872938,1307656.0,170.0,1345992.0,4.034185583381759,-0.4964446147277295,-0.5469796814773487
4,115,Treino,794.0,31.0,12.0,170.0,3.074480617046365,1287976.0,170.0,1327336.0,3.7086113017131113,-1.8849622644347237,-2.2569147047376763
4,120,Treino,789.0,31.0,4.0,162.0,-2.07800566012002,1278920.0,168.4,1309780.8,3.2931507270329012,-2.124858542618391,-2.231028887218991
4,125,Treino,784.0,31.0,4.0,162.0,-1.8142903587039088,1272520.0,166.8,1294881.6,2.8265087577898997,-1.6382890507790522,-1.1418444360513227
4,130,Treino,779.0,37.0,10.0,162.0,1.290780141843972,1264260.0,165.2,1282266.4,2.411838745268075,-0.3393083096652836,1.5456539547694401
4,135,Treino,774.0,37.0,10.0,162.0,1.1149527186761228,1248560.0,163.6,1270447.2,2.2340341956730034,0.6918355106979597,2.8166940533163505
4,140,Treino,769.0,37.0,10.0,162.0,-0.0924095333324892,1232860.0,162.0,1259424.0,2.3306605333150077,0.9313792699903092,2.5696683207693614
4,145,Treino,764.0,37.0,6.0,158.0,-1.4253656914893458,1218440.0,161.2,1247328.0,2.4923773795104425,0.7570757509679047,1.0963840606331883
4,150,Treino,759.0,37.0,6.0,158.0,-1.968696502812428,1209140.0,160.4,1234652.0,2.698409156611978,0.2808925827039852,-0.41094292799397447
4,155,Treino,754.0,37.0,6.0,158.0,-2.0780056601200214,1199840.0,159.6,1221768.0,2.8899762804119042,0.13539562112432257,-0.7959836488659866
4,160,Treino,749.0,42.0,11.0,158.0,-1.1148650390820078,1187550.0,158.8,1209566.0,2.997945317841046,0.4230964668664954,-0.3339792841014093
4,165,Treino,744.0,42.0,11.0,158.0,-0.7069862993204765,1170775.0,158.0,1197149.0,3.137112704868918,0.5970573196219897,0.3161647369180045
4,170,Treino,739.0,42.0,11.0,158.0,-0.4225243285016127,1154000.0,158.0,1184261.0,3.2849603990750054,0.5384786029987119,0.4030829818743893
4,175,Treino,734.0,42.0,11.0,158.0,0.0686987235003364,1137225.0,158.0,1169878.0,3.322081559653725,-0.07334680154812556,-0.49644326841462094
4,180,Treino,729.0,42.0,5.0,152.0,-2.0203699226305565,1122310.0,156.8,1154372.0,3.2179016366707933,-1.0813409289296936,-1.6783982485516833
4,185,Treino,724.0,42.0,5.0,152.0,-2.0565662795080035,1114835.0,155.6,1139829.0,3.071285291404389,-1.049223730495961,-1.587702333494673
4,190,Treino,719.0,42.0,5.0,152.0,-1.70817634456266,1107360.0,154.4,1127146.0,2.838463790581105,-0.7526559873880303,-0.6793091858399047
4,195,Treino,714.0,49.0,12.0,152.0,1.629591334394001,1093579.0,153.2,1115061.8,2.7312666058582957,0.5233922942993225,1.6047332232290161
4,200,Treino,709.0,49.0,12.0,152.0,0.441734351730958,1076059.0,152.0,1102828.6,2.7964275563471928,0.9855396772283798,2.034763407724341
4,205,Treino,704.0,49.0,12.0,152.0,-0.4868233730992828,1058539.0,152.0,1090074.4,2.9997487675303405,1.0993726311024656,1.852028618490496
4,210,Treino,699.0,49.0,7.0,147.0,-1.690980575106349,1044009.0,151.0,1075909.2,3.181064497317573,0.393340842054247,-0.13005145224507553
4,215,Treino,694.0,49.0,7.0,147.0,-2.0459573720848776,1033964.0,150.0,1061230.0,3.405959849885619,0.04601602300771601,-0.9395236542206638
4,220,Treino,689.0,49.0,7.0,147.0,-2.014063601427666,1023919.0,149.0,1047298.0,3.505991223464612,0.00694310627854966,-1.092429524823916
4,225,Treino,684.0,55.0,13.0,147.0,-0.8185167414500327,1007298.0,148.0,1033545.8,3.614194128990951,0.6199755559239133,0.22663471386966627
4,230,Treino,679.0,55.0,13.0,147.0,-0.6228928601210355,989033.0,147.0,1019644.6,3.7647682565903295,0.7277665062591239,0.6817504832514079
4,235,Treino,674.0,55.0,13.0,147.0,-0.262792094787156,970768.0,147.0,1004996.4,3.899193307180976,0.5653092271125186,0.558366120833969
4,240,Treino,669.0,55.0,13.0,147.0,-0.1405340712657947,952503.0,147.0,988704.2,3.876910540131457,-0.606412339871576,-1.2263878957954892
4,245,Treino,664.0,55.0,6.0,140.0,-2.0780056601200214,940544.0,145.6,972029.2,3.7763806306755305,-1.2485770789979709,-1.9763435852570947
4,250,Treino,659.0,55.0,6.0,140.0,-1.968696502812428,932324.0,144.2,957034.4,3.5658956140815747,-1.1045747799991021,-1.6698840071116208
4,255,Treino,654.0,55.0,6.0,140.0,-1.425365691489345,924104.0,142.8,944048.6,3.2760282246756356,-0.610156605522977,-0.0037442656514010686
4,260,Treino,649.0,59.0,10.0,140.0,-0.0924095333324892,911660.0,141.4,932227.0,3.0353573455723413,-0.13539562112432213,1.1131814578736487
4,265,Treino,644.0,59.0,10.0,140.0,1.1149527186761228,898160.0,140.0,921358.4,2.8899762804119034,-0.2808925827039843,0.8236821972951178
4,270,Treino,639.0,59.0,10.0,140.0,1.290780141843972,884660.0,140.0,910181.6,2.698409156611978,-0.7570757509679029,-0.1469191454449259
4,275,Treino,634.0,59.0,4.0,134.0,-1.814290358703909,877736.0,138.8,899264.0,2.492377379510442,-0.9313792699903105,-0.7959836488659884
4,280,Treino,629.0,59.0,4.0,134.0,-2.07800566012002,872456.0,137.6,888934.4,2.330660533315008,-0.6918355106979597,-0.41094292799397536
4,285,Treino,624.0,59.0,4.0,134.0,-1.968696502812428,867176.0,136.4,880037.6,2.1509887036571653,-0.07591915041390385,0.6811566005539991
4,290,Treino,619.0,59.0,4.0,134.0,-1.4253656914893644,861896.0,135.2,872784.8,1.9858536191133431,-0.07640911991541621,0.8549701500748943
4,295,Treino,614.0,69.0,14.0,134.0,5.657198485903047,849116.0,134.0,865676.0,2.192597199325875,1.0852263810719243,1.777061891769884
4,300,Treino,609.0,69.0,14.0,134.0,1.1084529588342449,831336.0,134.0,856396.0,2.6251054234083187,2.129520998711119,2.205440149125023
4,305,Treino,604.0,69.0,14.0,134.0,-0.7509400709287863,813556.0,134.0,844616.0,3.1241887595722226,2.6292565928406733,2.7056657127560895
4,310,Treino,599.0,69.0,10.0,130.0,-1.7081763445626443,800000.0,133.2,831180.8,3.6950796968197133,1.7448176347608926,0.6595912536889683
4,315,Treino,594.0,69.0,10.0,130.0,-2.056566279507999,787500.0,132.4,816301.6,4.325024907432161,0.9107758127346086,-1.2187451859765104
4,320,Treino,589.0,69.0,10.0,130.0,-2.0203699226305623,775000.0,131.6,801478.4,4.707095064459033,0.5001604853867532,-2.12909610745392
4,325,Treino,584.0,73.0,14.0,130.0,-1.4731438112223332,758724.0,130.8,786956.0,4.908395786264629,0.28156992150165294,-1.4632477132592396
4,330,Treino,579.0,73.0,14.0,130.0,-0.6243586453172512,741504.0,130.0,772545.6,4.996505109328955,-0.07992284489994539,-0.990698657634554
4,335,Treino,574.0,73.0,14.0,130.0,1.2025367777378468,724284.0,130.0,757402.4,4.89341068108699,-0.6810052915832818,-1.181165776970035
4,340,Treino,569.0,73.0,14.0,130.0,5.889913394732423,707064.0,130.0,741315.2,4.486686259240967,-2.129349905523488,-2.410919827025141
4,345,Treino,564.0,73.0,4.0,120.0,-2.078005660120022,697344.0,128.0,725784.0,3.8875708259997124,-2.935963296141148,-2.8560404512412028
4,350,Treino,559.0,73.0,4.0,120.0,-1.968696502812428,692624.0,126.0,712564.0,3.2603659044518905,-2.3389825450276294,-1.6579772534443475
4,355,Treino,554.0,76.0,7.0,120.0,-0.927591992199562,685843.0,124.0,701431.8,2.695619431053711,-0.8700331026607349,1.2593168028627533
4,360,Treino,549.0,76.0,7.0,120.0,-0.3875365691489394,677688.0,122.0,692112.6,2.271594084663543,0.1944451426721585,3.1304084388133067
4,365,Treino,544.0,76.0,7.0,120.0,0.3011304717132437,669533.0,120.0,684606.4,2.0839616123604645,0.0685123407002215,2.407494885727851
4,370,Treino,539.0,76.0,7.0,120.0,-0.0016544423204787,661378.0,120.0,677413.2,2.0034727870136133,-0.5146750558845039,0.35535804677623095
4,375,Treino,534.0,76.0,3.0,116.0,-2.056566279507998,656999.0,119.2,670288.2,1.9066917418345146,-0.702761038972286,-0.8972061816444445
4,380,Treino,529.0,76.0,3.0,116.0,-2.020369922630556,653564.0,118.4,663832.4,1.7813638382543506,-0.5585102590461601,-0.6270225997463816
4,385,Treino,524.0,79.0,6.0,116.0,-0.5466896045740883,648791.0,117.6,658053.0,1.6651274460819565,0.015707308544444576,0.5303823644289485
4,390,Treino,519.0,79.0,6.0,116.0,-0.2596863683695201,642011.0,116.8,652548.6,1.6212405552925364,0.3329831126486136,1.0357441516208996
4,395,Treino,514.0,79.0,6.0,116.0,-0.2596863683695201,635231.0,116.0,647319.2,1.6666628239090848,0.33907580509905877,0.8975860641452189
4,400,Treino,509.0,79.0,6.0,116.0,-0.5466896045740892,628451.0,116.0,641609.6,1.690978639531148,-8.881784197001252e-16,-0.015707308544445464
4,405,Treino,504.0,79.0,3.0,113.0,-2.020369922630556,623732.0,115.4,635643.2,1.690978639531148,-0.3390758050990583,-0.6720589177476719
4,410,Treino,499.0,79.0,3.0,113.0,-2.056566279507998,620387.0,114.8,629962.4,1.6666628239090844,-0.332983112648614,-0.6720589177476728
4,415,Treino,494.0,85.0,9.0,113.0,3.5176726796176467,614474.0,114.2,624455.0,1.7007576881605395,0.3818783557955723,0.38187835579557317
4,420,Treino,489.0,85.0,9.0,113.0,0.8194981648712467,604709.0,113.6,618350.6,1.8807919460854285,1.2392470947235044,1.5783228998225627
4,425,Treino,484.0,85.0,9.0,113.0,-0.6213336959595344,594944.0,113.0,611649.2,2.1658035386956156,1.5466370411612513,1.8796201538098654
4,430,Treino,479.0,85.0,9.0,113.0,-1.4008025183380906,585179.0,113.0,603938.6,2.4817332277280926,1.070098318806051,0.6882199630104788
4,435,Treino,474.0,85.0,6.0,110.0,-2.020369922630561,576752.0,112.4,595211.6,2.781370611091448,0.26503251454371846,-0.9742145801797859
4,440,Treino,469.0,85.0,6.0,110.0,-2.056566279508001,570332.0,111.8,586383.2,2.9827535846538042,-0.03626473944358377,-1.582901780604835
4,445,Treino,464.0,94.0,15.0,110.0,0.8783220653112087,556748.0,111.2,576791.0,3.275970243248254,1.1256819425333715,0.0555836237273204
4,450,Treino,459.0,94.0,15.0,110.0,-0.291944930822424,541373.0,110.6,566076.8,3.6529994134239603,1.9335959752230014,1.668563460679283
4,455,Treino,454.0,94.0,15.0,110.0,-0.9262572206943376,525998.0,110.0,554240.6,4.066498090628327,2.130676837016113,2.166941576459697
